gene_id,flag_immuno_gene,flag_diabetes_gene,flag_pseudogene
FRG2,0,0,0
FRG2B,0,0,0
FRG2C,0,0,0
FRK,0,0,0
FRMD1,0,0,0
FRMD3,0,0,0
FRMD4A,0,0,0
FRMD4B,0,0,0
FRMD5,0,0,0
FRMD6,0,0,0
FRMD7,0,0,0
FRMD8,0,0,0
FRMPD1,0,0,0
FRMPD2,0,0,0
FRMPD2L1,0,0,0
FRMPD2L2,0,0,0
FRMPD3,0,0,0
FRMPD4,0,0,0
FRRS1,0,0,0
FRS2,0,0,0
FRS3,0,0,0
FRY,0,0,0
FRYL,1,0,0
FRZB,0,0,0
FSCB,0,0,0
FSCN1,0,0,0
FSCN2,0,0,0
FSCN3,0,0,0
FSD1,0,0,0
FSD1L,0,0,0
FSD2,0,0,0
FSHB,0,0,0
FSHR,0,0,0
FSIP2,0,0,0
FST,0,0,0
FSTL1,0,0,0
FSTL3,0,0,0
FSTL4,0,0,0
FSTL5,0,0,0
FTCD,0,0,0
FTH1,0,0,0
FTHL10,0,0,0
FTHL11,0,0,0
FTHL12,0,0,0
FTHL16,0,0,0
FTHL17,0,0,0
FTHL18,0,0,0
FTHL19,0,0,0
FTHL2,0,0,0
FTHL20,0,0,0
FTHL3,0,0,0
FTHL4,0,0,0
FTHL5,0,0,0
FTHL7,0,0,0
FTHL8,0,0,0
FTL,0,0,0
FTLP10,0,0,0
FTLP11,0,0,0
FTLP2,0,0,0
FTLP3,0,0,0
FTMT,0,0,0
FTO,0,0,0
FTSJ1,0,0,0
FTSJ2,0,0,0
FTSJ3,0,0,0
FTSJD1,0,0,0
FTSJD2,0,0,0
FUBP1,1,0,0
FUBP3,0,0,0
FUCA1,0,0,0
FUCA2,1,0,0
FUK,0,0,0
FUNDC1,0,0,0
FUNDC2,1,0,0
FUNDC2P1,0,0,0
FUNDC2P2,0,0,0
FURIN,0,0,0
FUS,1,0,0
FUT1,1,0,0
FUT2,1,1,0
FUT3,0,0,0
FUT4andPIWIL4,0,0,0
FUT6,0,0,0
FUT8,0,0,0
FUT9,0,0,0
FUZ,0,0,0
FXC1andDNHD1,0,0,0
FXN,0,0,0
FXR1,0,0,0
FXR2,0,0,0
FXYD1andFXYD7,0,0,0
FXYD3,0,0,0
FXYD4,0,0,0
FXYD5,0,0,0
FXYD6andFXYD2,0,0,0
FYB,0,0,0
FYCO1,1,0,0
FYN,1,0,0
FYTTD1,0,0,0
FZD1,0,0,0
FZD10,0,0,0
FZD2,0,0,0
FZD3,0,0,0
FZD4,0,0,0
FZD5,0,0,0
FZD6,0,0,0
FZD7,0,0,0
FZD8,0,0,0
FZD9,0,0,0
FZR1,0,0,0
G0S2,0,0,0
G2E3,0,0,0
G3BP1,0,0,0
G3BP2,0,0,0
G6PC,0,0,0
G6PC2,0,0,0
G6PC3,0,0,0
G6PD,1,0,0
GAA,0,0,0
GAB1,0,0,0
GAB2,0,0,0
GAB3,1,0,0
GAB4,0,0,0
GABARAPL1,0,0,0
GABARAPL2,0,0,0
GABARAPL3,1,0,0
GABBR1andUBD,0,0,0
GABBR2,0,0,0
GABPA,0,0,0
GABPAP,0,0,0
GABPB1,0,0,0
GABPB2,0,0,0
GABRA1,0,0,0
GABRA2,0,0,0
GABRA3,0,0,0
GABRA4,0,0,0
GABRA5,0,0,0
GABRA6,0,0,0
GABRB1,0,0,0
GABRB2,0,0,0
GABRB3,0,0,0
GABRD,0,0,0
GABRE,0,0,0
GABRG1,0,0,0
GABRG2,0,0,0
GABRG3,0,0,0
GABRP,0,0,0
GABRQ,0,0,0
GABRR1,0,0,0
GABRR2,0,0,0
GABRR3,0,0,0
GAD1,0,0,0
GAD2,0,0,0
GADD45A,0,0,0
GADD45B,0,0,0
GADD45G,0,0,0
GADD45GIP1,0,0,0
GADL1,0,0,0
GAFA1,0,0,0
GAFA3,0,0,0
GAGE10,0,0,0
GAGE12C,0,0,0
GAGE12EandGAGE12B,0,0,0
GAGE12F,0,0,0
GAGE12G,0,0,0
GAGE12H,0,0,0
GAGE12I,0,0,0
GAGE12J,0,0,0
GAGE13,0,0,0
GAGE2AandGAGE1,0,0,0
GAGE2B,0,0,0
GAGE2C,0,0,0
GAGE2DandGAGE8,0,0,0
GAGE2E,0,0,0
GAK,0,0,0
GAL,0,0,0
GAL3ST1,0,0,0
GAL3ST2,0,0,0
GAL3ST3,1,0,0
GALC,1,0,0
GALK1,0,0,0
GALK2,0,0,0
GALM,0,0,0
GALNS,0,0,0
GALNT1,0,0,0
GALNT11,0,0,0
GALNT12,0,0,0
GALNT13,0,0,0
GALNT14,0,0,0
GALNT2,0,0,0
GALNT3,0,0,0
GALNT5,0,0,0
GALNT6,0,0,0
GALNT7,0,0,0
GALNT9,0,0,0
GALNTL1,0,0,0
GALNTL2,0,0,0
GALNTL4,0,0,0
GALNTL5,0,0,0
GALNTL6,0,0,0
GALP,0,0,0
GALR1,0,0,0
GALR2,0,0,0
GALR3,0,0,0
GALTandIL11RA,1,0,0
GAMT,0,0,0
GAN,0,0,0
GANAB,0,0,0
GANCandCAPN3,0,0,0
GAP43,0,0,0
GAPDHL10,0,0,0
GAPDHL16,0,0,0
GAPDHL18,0,0,0
GAPDHL3,0,0,0
GAPDHL4,0,0,0
GAPDHL6,0,0,0
GAPDHL8,0,0,0
GAPDHP1,0,0,0
GAPDHP16,0,0,0
GAPDHP23,0,0,0
GAPDHP32,0,0,0
GAPDHP33,0,0,0
GAPDHP43,0,0,0
GAPDHS,0,0,0
GAPT,0,0,0
GAPVD1,0,0,0
GAR1,0,0,0
GARNL3,0,0,0
GARS,0,0,0
GART,1,0,0
GAS1,0,0,0
GAS2,0,0,0
GAS2L1,0,0,0
GAS2L2,0,0,0
GAS2L3andPIGAP1,0,0,0
GAS5_,0,0,0
GAS6,0,0,0
GAS7,0,0,0
GAS8,0,0,0
GAST,0,0,0
GATA1,0,0,0
GATA2,0,0,0
GATA3,1,0,0
GATA4,0,0,0
GATA5,0,0,0
GATA6,0,0,0
GATAD1,1,0,0
GATAD2A,0,0,0
GATAD2B,1,0,0
GATM,0,0,0
GATS,0,0,0
GATSL1,0,0,0
GATSL2,0,0,0
GBA,1,0,0
GBA2,0,0,0
GBA3,0,0,0
GBAP1,1,0,0
GBE1,0,0,0
GBF1,0,0,0
GBGT1andRALGDS,0,0,0
GBP1,0,0,0
GBP3,0,0,0
GBP4andGBP7andGBP2,0,0,0
GBP5,0,0,0
GBP6,0,0,0
GBX1,0,0,0
GBX2,0,0,0
GC,0,0,0
GCA,1,0,0
GCAT,0,0,0
GCATP1,0,0,0
GCC1,0,0,0
GCC2,0,0,0
GCDHandRPS6P25,0,0,0
GCET2,0,0,0
GCFC1,0,0,0
GCG,1,0,0
GCGR,0,0,0
GCH1,0,0,0
GCHFR,0,0,0
GCK,0,0,0
GCKR,1,0,0
GCLC,0,0,0
GCLM,0,0,0
GCM1,0,0,0
GCM2,0,0,0
GCNT2,0,0,0
GCNT3,0,0,0
GCNT4,0,0,0
GCNT7,0,0,0
GCOM1andGRINL1A,0,0,0
GCSH.1,0,0,0
GCSHandC16orf46,0,0,0
GDA,0,0,0
GDAP1,0,0,0
GDAP1L1,0,0,0
GDAP2,0,0,0
GDE1,0,0,0
GDEP,0,0,0
GDF10,0,0,0
GDF11,0,0,0
GDF15,0,0,0
GDF2,0,0,0
GDF3,0,0,0
GDF5,1,0,0
GDF5OS,1,0,0
GDF6,0,0,0
GDF7,0,0,0
GDF9,0,0,0
GDI1,1,0,0
GDI2,0,0,0
GDNF,0,0,0
GDPD1,0,0,0
GDPD2,0,0,0
GDPD3,1,0,0
GDPD4,0,0,0
GDPD5,0,0,0
GEFT,0,0,0
GEM,0,0,0
GEMC1,0,0,0
GEMIN4,0,0,0
GEMIN5,0,0,0
GEMIN6,0,0,0
GEMIN7,0,0,0
GEMIN8,0,0,0
GEMIN8P4,0,0,0
GEN1,0,0,0
GFAP,0,0,0
GFER,0,0,0
GFI1,1,0,0
GFI1B,0,0,0
GFM1,0,0,0
GFM2,0,0,0
GFOD1andC6orf114,0,0,0
GFOD2andC16orf48,0,0,0
GFPT1,0,0,0
GFPT2,0,0,0
GFRA1,0,0,0
GFRA2,0,0,0
GFRA3,0,0,0
GFRA4,0,0,0
GFRAL,0,0,0
GGA1,0,0,0
GGA3,0,0,0
GGCT,0,0,0
GGCX,0,0,0
GGH,0,0,0
GGN,0,0,0
GGNBP1,0,0,0
GGNBP2,0,0,0
GGPS1andTBCEandRPS21P1,0,0,0
GGT3P,0,0,0
GGT5,0,0,0
GGT6,0,0,0
GGT7,1,0,0
GGT8P,0,0,0
GGTA1,0,0,0
GGTLC1,0,0,0
GGTLC2,0,0,0
GGTLC3,0,0,0
GGTLC4P,0,0,0
GGTLC5P,0,0,0
GH1_,0,0,0
GHDC,1,0,0
GHITM,0,0,0
GHR,0,0,0
GHRH,0,0,0
GHRHR,0,0,0
GHRL,0,0,0
GHSR,0,0,0
GIF,0,0,0
GIGYF1,1,0,0
GIGYF2,0,0,0
GIMAP2andGIMAP1andGIMAP5,0,0,0
GIMAP4,0,0,0
GIMAP6,0,0,0
GIMAP7,0,0,0
GIMAP8,0,0,0
GIN1,1,0,0
GINS1,0,0,0
GINS2,0,0,0
GINS3,0,0,0
GINS4,0,0,0
GIP,0,0,0
GIPC1,0,0,0
GIPC2,1,0,0
GIPC3,0,0,0
GIPR,0,0,0
GIT1,0,0,0
GIT2,0,0,0
GIYD1andSULT1A3,1,0,0
GIYD2andSULT1A4,0,0,0
GJA1,0,0,0
GJA10,0,0,0
GJA3,0,0,0
GJA4,0,0,0
GJA5,0,0,0
GJA8,0,0,0
GJB1,0,0,0
GJB2,0,0,0
GJB3,0,0,0
GJB4,0,0,0
GJB5,0,0,0
GJB6,0,0,0
GJB7,0,0,0
GJC1,0,0,0
GJC2,0,0,0
GJD2,0,0,0
GJD3,0,0,0
GJD4,1,0,0
GK,0,0,0
GK2,0,0,0
GK3P,0,0,0
GK4P,0,0,0
GK5,0,0,0
GKAP1,0,0,0
GKN1,0,0,0
GKN2,0,0,0
GLA,0,0,0
GLB1L,0,0,0
GLB1L2,0,0,0
GLB1L3,0,0,0
GLB1andTMPPE,1,0,0
GLCCI1,0,0,0
GLCE,0,0,0
GLDC,0,0,0
GLDCP1,0,0,0
GLDN,0,0,0
GLE1,0,0,0
GLG1,0,0,0
GLI1,0,0,0
GLI2,0,0,0
GLI3,0,0,0
GLIPR1,0,0,0
GLIPR1L1,0,0,0
GLIPR1L2,0,0,0
GLIPR2,0,0,0
GLIS1,0,0,0
GLIS2,0,0,0
GLIS3,1,1,0
GLMN,1,0,0
GLO1,0,0,0
GLOD4,0,0,0
GLOD5,0,0,0
GLP1R,0,0,0
GLP2R,0,0,0
GLRA1,0,0,0
GLRA2,0,0,0
GLRA3,0,0,0
GLRA4,0,0,0
GLRB,0,0,0
GLRX,0,0,0
GLRX2,0,0,0
GLRX3,0,0,0
GLRX5,0,0,0
GLS,1,0,0
GLS2,0,0,0
GLT1D1,0,0,0
GLT25D1,0,0,0
GLT25D2,0,0,0
GLT6D1,0,0,0
GLT8D1,1,0,0
GLT8D2,0,0,0
GLTP,0,0,0
GLTPD1,1,0,0
GLTPD2,0,0,0
GLTPP1,0,0,0
GLTSCR1,0,0,0
GLTSCR2andSNORD23,0,0,0
GLUD1,0,0,0
GLUD1P3,1,0,0
GLUD2,0,0,0
GLUL,0,0,0
GLULP4,0,0,0
GLYAT,1,0,0
GLYATL1,0,0,0
GLYATL1P1,0,0,0
GLYATL1P2,0,0,0
GLYATL2,0,0,0
GLYATL3,0,0,0
GLYCAM1,0,0,0
GLYCTK,0,0,0
GLYR1,0,0,0
GM2A,0,0,0
GM2AP2,0,0,0
GMCL1,0,0,0
GMCL1L,0,0,0
GMDS,0,0,0
GMEB1,0,0,0
GMEB2,1,0,0
GMFB,0,0,0
GMFG,0,0,0
GMIP,0,0,0
GML,0,0,0
GMNN,0,0,0
GMPPA,0,0,0
GMPPBandAMIGO3,1,0,0
GMPR,0,0,0
GMPR2,0,0,0
GMPS,0,0,0
GNA11,0,0,0
GNA12,1,0,0
GNA13,0,0,0
GNA14,0,0,0
GNA15,0,0,0
GNAI1,0,0,0
GNAI2,1,0,0
GNAI3,0,0,0
GNAL,0,0,0
GNAO1,0,0,0
GNAQ,0,0,0
GNAQP1,0,0,0
GNAS,0,0,0
GNASAS,0,0,0
GNAT1,1,0,0
GNAT2,0,0,0
GNAT3,0,0,0
GNAZ,0,0,0
GNB1,0,0,0
GNB1LandC22orf29,0,0,0
GNB2,1,0,0
GNB2L1andSNORD95andSNORD96A,0,0,0
GNB3,0,0,0
GNB4,0,0,0
GNB5,0,0,0
GNE,0,0,0
GNG11,0,0,0
GNG12,0,0,0
GNG13,0,0,0
GNG2,0,0,0
GNG3,0,0,0
GNG4,0,0,0
GNG5P1,0,0,0
GNG5P2,0,0,0
GNG5P5,0,0,0
GNG7,0,0,0
GNG8,1,0,0
GNGT1,0,0,0
GNGT2,0,0,0
GNL1,1,0,0
GNL2,0,0,0
GNL3L,0,0,0
GNL3andSNORD19B,1,0,0
GNLY,0,0,0
GNPAT,0,0,0
GNPDA1,0,0,0
GNPDA2,0,0,0
GNPNAT1,0,0,0
GNPTAB,0,0,0
GNPTG,0,0,0
GNRH1,0,0,0
GNRH2,0,0,0
GNRHR,0,0,0
GNRHR2,0,0,0
GNS,0,0,0
GOLGA1,0,0,0
GOLGA2,0,0,0
GOLGA2B,0,0,0
GOLGA2P2Y,0,0,0
GOLGA2P3Y,0,0,0
GOLGA4,0,0,0
GOLGA5,0,0,0
GOLGA6A,0,0,0
GOLGA6B,0,0,0
GOLGA6C,0,0,0
GOLGA6D,0,0,0
GOLGA6L1,0,0,0
GOLGA6L10,0,0,0
GOLGA6L2,0,0,0
GOLGA6L5,0,0,0
GOLGA6L6,0,0,0
GOLGA7,0,0,0
GOLGA7B,0,0,0
GOLGA8A,0,0,0
GOLGA8B,0,0,0
GOLGA8C,0,0,0
GOLGA8DP,0,0,0
GOLGA8E,0,0,0
GOLGA8F,1,0,0
GOLGA8G,1,0,0
GOLGA8IP,0,0,0
GOLGB1,1,0,0
GOLIM4,0,0,0
GOLPH3,0,0,0
GOLPH3L,0,0,0
GOLT1A,0,0,0
GOLT1B,0,0,0
GON4L,1,0,0
GOPCandROS1,0,0,0
GORAB,0,0,0
GORASP1,0,0,0
GORASP2,0,0,0
GOSR1,0,0,0
GOSR2,0,0,0
GOT1,0,0,0
GOT1L1,0,0,0
GOT2,0,0,0
GOT2P3,0,0,0
GP1BA,0,0,0
GP2,0,0,0
GP5,0,0,0
GP9,0,0,0
GPA33,0,0,0
GPAA1,0,0,0
GPAM,0,0,0
GPAT2,0,0,0
GPATCH1,0,0,0
GPATCH2,0,0,0
GPATCH3andGPN2,0,0,0
GPATCH4,0,0,0
GPATCH8,0,0,0
GPBAR1,1,0,0
GPBP1,0,0,0
GPBP1L1,0,0,0
GPC1,0,0,0
GPC2andGAL3ST4,0,0,0
GPC3,0,0,0
GPC4,0,0,0
GPC5,0,0,0
GPC6,0,0,0
GPCPD1,0,0,0
GPD1,0,0,0
GPD1L,0,0,0
GPD2,0,0,0
GPER,0,0,0
GPHA2,0,0,0
GPHB5,0,0,0
GPHN,0,0,0
GPIHBP1,0,0,0
GPIandPDCD2L,0,0,0
GPKOW,0,0,0
GPLD1,0,0,0
GPM6A,0,0,0
GPM6B,0,0,0
GPN3,0,0,0
GPNMB,0,0,0
GPR1,0,0,0
GPR101,0,0,0
GPR107,0,0,0
GPR108,0,0,0
GPR109BandGPR109A,0,0,0
GPR110,0,0,0
GPR111andGPR115,0,0,0
GPR112,0,0,0
GPR113,0,0,0
GPR114,0,0,0
GPR116,0,0,0
GPR119,0,0,0
GPR12,0,0,0
GPR120,0,0,0
GPR123,0,0,0
GPR124,0,0,0
GPR125,0,0,0
GPR126,0,0,0
GPR128,0,0,0
GPR132andCDCA4,0,0,0
GPR133,0,0,0
GPR137,1,0,0
GPR137B,0,0,0
GPR137C,0,0,0
GPR139,0,0,0
GPR141andTXNDC3andEPDR1,0,0,0
GPR142,0,0,0
GPR143,0,0,0
GPR144,0,0,0
GPR146,0,0,0
GPR148,0,0,0
GPR149,0,0,0
GPR15,0,0,0
GPR150,0,0,0
GPR151,0,0,0
GPR152,0,0,0
GPR153,0,0,0
GPR155,0,0,0
GPR156andGSK3B,0,0,0
GPR157,0,0,0
GPR158,0,0,0
GPR160,0,0,0
GPR161,0,0,0
GPR162,0,0,0
GPR17,0,0,0
GPR171,0,0,0
GPR172A,0,0,0
GPR172B,0,0,0
GPR173,0,0,0
GPR174,0,0,0
GPR176andFSIP1,0,0,0
GPR179,0,0,0
GPR18,1,0,0
GPR180,0,0,0
GPR182,0,0,0
GPR183,1,1,0
GPR19,0,0,0
GPR20,0,0,0
GPR22,0,0,0
GPR25,0,0,0
GPR26,0,0,0
GPR27,0,0,0
GPR3,0,0,0
GPR31,0,0,0
GPR32,0,0,0
GPR32P,0,0,0
GPR34,0,0,0
GPR37,0,0,0
GPR37L1,0,0,0
GPR39,0,0,0
GPR42,0,0,0
GPR44,0,0,0
GPR45,0,0,0
GPR4andOPA3,0,0,0
GPR50,0,0,0
GPR52,0,0,0
GPR55,0,0,0
GPR56,0,0,0
GPR6,0,0,0
GPR61,0,0,0
GPR62,0,0,0
GPR63,0,0,0
GPR64,0,0,0
GPR65,1,0,0
GPR68,0,0,0
GPR75andASB3,0,0,0
GPR77,0,0,0
GPR78andCPZ,0,0,0
GPR81,0,0,0
GPR82,0,0,0
GPR83,0,0,0
GPR84,0,0,0
GPR85,0,0,0
GPR87,0,0,0
GPR88,0,0,0
GPR89A,0,0,0
GPR89B,0,0,0
GPR89C,0,0,0
GPR89P,0,0,0
GPR97,0,0,0
GPR98,0,0,0
GPRC5A,0,0,0
GPRC5B,0,0,0
GPRC5C,0,0,0
GPRC5D,0,0,0
GPRC6A,0,0,0
GPRIN1,0,0,0
GPRIN2,0,0,0
GPRIN3,0,0,0
GPS1,0,0,0
GPSM1,1,0,0
GPSM2,0,0,0
GPT,0,0,0
GPT2,0,0,0
GPX1,1,0,0
GPX1P2,0,0,0
GPX2,0,0,0
GPX3,1,0,0
GPX4,1,0,0
GPX5,0,0,0
GPX6,0,0,0
GPX7,0,0,0
GPX8,0,0,0
GRAMD1A,0,0,0
GRAMD1B,0,0,0
GRAMD1C,0,0,0
GRAMD2,0,0,0
GRAMD3,0,0,0
GRAMD4,0,0,0
GRAP,0,0,0
GRAP2,0,0,0
GRAPL,0,0,0
GRASP,0,0,0
GRB10,1,0,0
GRB14,0,0,0
GRB2,0,0,0
GRB7,1,0,0
GREB1,0,0,0
GREB1L,0,0,0
GREM1,0,0,0
GREM2,0,0,0
GRHL1,0,0,0
GRHL2,1,0,0
GRHL3,0,0,0
GRHPR,0,0,0
GRIA1,0,0,0
GRIA2,0,0,0
GRIA3,0,0,0
GRIA4,0,0,0
GRID1,0,0,0
GRID2,0,0,0
GRID2IP,0,0,0
GRIFIN,0,0,0
GRIK1,0,0,0
GRIK1AS,0,0,0
GRIK2,0,0,0
GRIK3,0,0,0
GRIK4,0,0,0
GRIK5,0,0,0
GRIN1,0,0,0
GRIN2A,0,0,0
GRIN2B,0,0,0
GRIN2C,0,0,0
GRIN2D,0,0,0
GRIN3A,0,0,0
GRIN3B,0,0,0
GRINA,0,0,0
GRINL1B,0,0,0
GRIP1,0,0,0
GRIP2,0,0,0
GRIPAP1,0,0,0
GRK1,0,0,0
GRK4,0,0,0
GRK5,0,0,0
GRK6,1,0,0
GRK6PS,0,0,0
GRK7,0,0,0
GRLF1,0,0,0
GRM1,0,0,0
GRM2,0,0,0
GRM3,0,0,0
GRM4,0,0,0
GRM5,1,0,0
GRM6,0,0,0
GRM7,0,0,0
GRM8,0,0,0
GRN,0,0,0
GRP,0,0,0
GRPEL1,0,0,0
GRPEL2,0,0,0
GRPR,0,0,0
GRRP1,0,0,0
GRSF1,0,0,0
GRTP1,0,0,0
GRWD1,0,0,0
GRXCR1,0,0,0
GRXCR2,0,0,0
GSC,0,0,0
GSC2,0,0,0
GSDMA,1,0,0
GSDMB,1,1,0
GSDMC,0,0,0
GSDMD,0,0,0
GSG1,0,0,0
GSG1L,0,0,0
GSG2,0,0,0
GSN,1,0,0
GSPT1,0,0,0
GSPT2,0,0,0
GSR,0,0,0
GSS,1,0,0
GSTA1,0,0,0
GSTA2,0,0,0
GSTA4,0,0,0
GSTA4PandGSTA3,0,0,0
GSTA5,0,0,0
GSTA7P,0,0,0
GSTCD,0,0,0
GSTK1,0,0,0
GSTM2P1,0,0,0
GSTM3,0,0,0
GSTM4andGSTM2andGSTM1,0,0,0
GSTM5,0,0,0
GSTM5P1,0,0,0
GSTO1,0,0,0
GSTO2,0,0,0
GSTO3P,0,0,0
GSTP1,0,0,0
GSTT1,0,0,0
GSTT2,0,0,0
GSTT2B,0,0,0
GSTTP1andDDT,0,0,0
GSTTP2,0,0,0
GSTZ1,0,0,0
GSX1,0,0,0
GSX2,0,0,0
GTF2A1,0,0,0
GTF2A2,0,0,0
GTF2B,0,0,0
GTF2E1,0,0,0
GTF2E2,0,0,0
GTF2F1andPSPN,0,0,0
GTF2F2,0,0,0
GTF2H1,0,0,0
GTF2H2,0,0,0
GTF2H2B,0,0,0
GTF2H2CandGTF2H2D,0,0,0
GTF2H3,0,0,0
GTF2H4andVARS2,1,0,0
GTF2H5,0,0,0
GTF2I,0,0,0
GTF2IP1,0,0,0
GTF2IRD1,0,0,0
GTF2IRD2,0,0,0
GTF2IRD2B,0,0,0
GTF2IRD2P1,0,0,0
GTF3A,0,0,0
GTF3C1,0,0,0
GTF3C2,1,0,0
GTF3C3,0,0,0
GTF3C4,0,0,0
GTF3C5,0,0,0
GTF3C6,0,0,0
GTPBP1,0,0,0
GTPBP10andCLDN12,0,0,0
GTPBP2,0,0,0
GTPBP3,0,0,0
GTPBP4,0,0,0
GTPBP5,0,0,0
GTPBP6,0,0,0
GTPBP6.1,0,0,0
GTPBP8,0,0,0
GTSE1,0,0,0
GTSF1,0,0,0
GTSF1L,0,0,0
GUCA1A,0,0,0
GUCA1B,0,0,0
GUCA1C,0,0,0
GUCA2A,0,0,0
GUCA2B,0,0,0
GUCY1A2,0,0,0
GUCY1A3,0,0,0
GUCY1B2,0,0,0
GUCY1B3,0,0,0
GUCY2C,0,0,0
GUCY2D,0,0,0
GUCY2E,0,0,0
GUCY2F,0,0,0
GUCY2GP,0,0,0
GUF1,0,0,0
GUK1,0,0,0
GULP1,0,0,0
GUSB,0,0,0
GUSBL1,0,0,0
GUSBL2,0,0,0
GUSBP1,0,0,0
GUSBP3,0,0,0
GVIN1,0,0,0
GXYLT1,0,0,0
GXYLT2andPPP4R2andEBLN2,0,0,0
GYG1,0,0,0
GYG2,0,0,0
GYG2P1andARSFP1,0,0,0
GYLTL1B,0,0,0
GYPA,0,0,0
GYPB,0,0,0
GYPC,0,0,0
GYPE,0,0,0
GYS1,0,0,0
GYS2,0,0,0
GZF1,0,0,0
GZMA,0,0,0
GZMB,1,0,0
GZMH,1,0,0
GZMK,0,0,0
GZMM,0,0,0
H19,0,0,0
H1F0,0,0,0
H1FNT,0,0,0
H1FOO,0,0,0
H1FX,0,0,0
H2AFB1,1,0,0
H2AFB2,0,0,0
H2AFB3,0,0,0
H2AFJ,0,0,0
H2AFV,0,0,0
H2AFVP1andFAM174B,0,0,0
H2AFX,0,0,0
H2AFY,0,0,0
H2AFY2,0,0,0
H2AFZ,0,0,0
H2AFZP1,0,0,0
H2AFZP2,0,0,0
H2AFZP3,0,0,0
H2BFM,0,0,0
H2BFS,0,0,0
H2BFWT,0,0,0
H3F3A,0,0,0
H3F3AP2,0,0,0
H3F3B,0,0,0
H3F3C,0,0,0
H6PD,0,0,0
HAAO,0,0,0
HABP2,1,0,0
HABP4,0,0,0
HACE1,0,0,0
HACL1andCOLQ,0,0,0
HADH,0,0,0
HADHA,0,0,0
HADHAP2,0,0,0
HADHB,0,0,0
HAGH,0,0,0
HAGHL,0,0,0
HAL,0,0,0
HAMP,0,0,0
HAND1,0,0,0
HAND2,0,0,0
HAO1,0,0,0
HAO2,0,0,0
HAP1,0,0,0
HAPLN1,0,0,0
HAPLN2,0,0,0
HAPLN3,0,0,0
HAR1A,0,0,0
HAR1B,0,0,0
HARBI1,1,0,0
HARS,0,0,0
HARS2andZMAT2,0,0,0
HAS1,0,0,0
HAS2,0,0,0
HAS2AS,0,0,0
HAS3,0,0,0
HAT1,0,0,0
HAUS1,0,0,0
HAUS2,0,0,0
HAUS3andPOLN,0,0,0
HAUS5,0,0,0
HAUS6andSCARNA8,0,0,0
HAUS7andTREX2,0,0,0
HAUS8,0,0,0
HAVCR1,0,0,0
HAX1,1,0,0
HBA2andHBA1,0,0,0
HBB,0,0,0
HBBP1,0,0,0
HBCBP,0,0,0
HBD,0,0,0
HBE1,0,0,0
HBEGF,0,0,0
HBII-52-45,0,0,0
HBP1,0,0,0
HBQ1,0,0,0
HBS1LandALDH8A1,0,0,0
HBXIP,0,0,0
HBZ,0,0,0
HBZP1andHBM,0,0,0
HCCS,0,0,0
HCFC1,1,0,0
HCFC1R1,0,0,0
HCFC2,0,0,0
HCG11,0,0,0
HCG18,1,0,0
HCG22,1,0,0
HCG26,0,0,0
HCG27,1,0,0
HCG2P6,0,0,0
HCG2P7,0,0,0
HCG4P10,0,0,0
HCG4P7,0,0,0
HCG9,1,0,0
HCK,1,0,0
HCLS1,1,0,0
HCN1,0,0,0
HCN2,0,0,0
HCN3,1,0,0
HCN4,0,0,0
HCP5P10,0,0,0
HCP5P15,0,0,0
HCRP1,0,0,0
HCRT,1,0,0
HCRTR1,0,0,0
HCRTR2,0,0,0
HCST,0,0,0
HDAC1,0,0,0
HDAC11,0,0,0
HDAC2,0,0,0
HDAC3,0,0,0
HDAC4,0,0,0
HDAC5,0,0,0
HDAC6,0,0,0
HDAC7,1,0,0
HDAC8,0,0,0
HDC,0,0,0
HDDC2,0,0,0
HDDC3,0,0,0
HDGF,0,0,0
HDGFL1,0,0,0
HDGFRP2,0,0,0
HDGFRP3,0,0,0
HDHD1,0,0,0
HDHD3,0,0,0
HDLBP,0,0,0
HDX,0,0,0
HEATR1,0,0,0
HEATR2,0,0,0
HEATR3,0,0,0
HEATR4,0,0,0
HEATR5B,0,0,0
HEATR6,0,0,0
HEATR7A,0,0,0
HEATR7B1,0,0,0
HEATR7B2,0,0,0
HEBP1,0,0,0
HEBP2,0,0,0
HECA,0,0,0
HECTD1,0,0,0
HECTD2,0,0,0
HECTD3,0,0,0
HECW1,0,0,0
HECW2,0,0,0
HEG1,0,0,0
HEJ1,0,0,0
HELB,0,0,0
HELLS,0,0,0
HELT,0,0,0
HELZ,0,0,0
HEMGN,0,0,0
HEMK1,1,0,0
HEPACAM,0,0,0
HEPACAM2,0,0,0
HEPH,0,0,0
HEPHL1,0,0,0
HEPN1,0,0,0
HERC1,0,0,0
HERC2,1,0,0
HERC2P1,0,0,0
HERC2P2,0,0,0
HERC2P3,0,0,0
HERC2P4,0,0,0
HERC2P5,0,0,0
HERC2P6,0,0,0
HERC2P7,0,0,0
HERC3,0,0,0
HERC4,0,0,0
HERC5,0,0,0
HERC6,0,0,0
HERPUD1,0,0,0
HERPUD2,0,0,0
HERV-V1,0,0,0
HERV-V2,0,0,0
HES1,0,0,0
HES2,1,0,0
HES3,0,0,0
HES4,0,0,0
HES5,1,0,0
HES6,0,0,0
HES7,0,0,0
HESRG,0,0,0
HESX1,0,0,0
HEXAandCELF6andPARP6,0,0,0
HEXB,0,0,0
HEXDC,0,0,0
HEXIM1,0,0,0
HEXIM2,0,0,0
HEY1,0,0,0
HEY2,0,0,0
