genesetid,dmel_num_geneID,dmel_num_analyzable,dmel_num_M,dmel_num_F,dmel_num_B,dmel_num_B_multi,dmel_num_unbiased,dsim_num_geneID,dsim_num_analyzable,dsim_num_M,dsim_num_F,dsim_num_B,dsim_num_B_multi,dsim_num_unbiased,dser_num_geneID,dser_num_analyzable,dser_num_M,dser_num_F,dser_num_B,dser_num_B_multi,dser_num_unbiased
4467,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4468,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
4469,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4470,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4471,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4472,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4473,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2,2,0,0,0,0,2
4474,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
4475,1,1,0,1,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,2
4476,1,1,0,1,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,0,2
4477,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4478,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4479,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4481,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4482,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4483,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4484,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
4485,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4486,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
4487,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4488,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4489,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4490,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0
4491,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4492,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4493,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4494,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,2,1,1,0,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,1
4497,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4498,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4499,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4500,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4501,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4502,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,2,2,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4506,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4507,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4508,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4509,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4511,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4512,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4513,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4514,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4515,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4516,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4517,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4518,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4519,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4520,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4521,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4522,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4523,2,2,0,0,0,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0,2
4524,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4525,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0
4526,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4527,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4528,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
4529,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4530,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
4531,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4532,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4533,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4534,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4535,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4536,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4537,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4538,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4539,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4540,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4541,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4542,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4543,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4544,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4545,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
4546,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
4547,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1
4548,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4549,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4550,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4560,1,1,0,0,1,1,0,2,1,0,0,0,0,1,1,1,1,0,0,0,0
4561,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4562,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4563,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4564,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4565,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4566,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4567,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
4568,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4569,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4570,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4571,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4574,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4575,1,1,1,0,0,0,0,1,1,0,0,0,0,1,3,2,2,0,0,0,0
4576,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
4577,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4578,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4579,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4580,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4581,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4584,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4585,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4586,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4587,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4588,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4589,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4591,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4592,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4593,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4594,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4595,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4596,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4597,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
4598,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
4600,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4601,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4602,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4603,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4604,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4605,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4606,2,1,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1
4607,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
4608,1,1,0,1,0,0,0,2,1,0,1,0,0,0,2,2,0,0,0,0,2
4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4611,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4612,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4613,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4614,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4615,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4616,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4618,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
4619,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0
4620,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4621,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4622,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0
4623,1,1,0,0,1,1,0,1,1,1,0,0,0,0,2,1,0,0,0,0,1
4624,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4625,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4626,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4627,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4628,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4629,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4630,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4631,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4632,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4633,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4634,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4635,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4636,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4637,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
4638,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4640,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4641,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
4642,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4644,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1
4645,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4646,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,2,2,0,0,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4649,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4650,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4651,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4652,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4653,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4654,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4655,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4656,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4657,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4658,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4659,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4660,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4661,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4662,2,2,0,0,0,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0,2
4663,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4664,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4665,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0
4666,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4667,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4668,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4669,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4671,4,4,1,1,0,0,2,4,4,2,0,0,0,2,4,4,0,0,0,0,4
4672,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4673,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4674,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4675,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4676,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4677,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
4678,3,3,2,0,0,0,1,3,3,1,0,0,0,2,3,3,0,0,0,0,3
4679,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4680,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
4682,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4683,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4684,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4685,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4686,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4687,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4688,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1
4689,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4690,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4691,2,2,1,0,0,0,1,2,2,1,0,0,0,1,2,2,0,1,0,0,1
4692,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
4693,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4695,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4696,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
4697,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4698,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4699,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4700,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4701,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4702,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4703,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4704,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4705,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4706,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4708,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4709,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4710,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4711,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4713,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
4719,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4720,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4721,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4724,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4725,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,2,2,0,0,0,0,2,2,2,0,0,0,0,2,3,2,1,0,0,0,1
4727,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4728,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4729,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
4730,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4731,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4732,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4733,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4734,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4735,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4736,1,1,0,1,0,0,0,2,2,0,2,0,0,0,2,2,1,0,0,0,1
4737,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4740,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4741,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4744,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4745,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
4746,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4747,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4748,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4749,2,2,1,0,0,0,1,2,2,1,0,0,0,1,1,1,0,0,0,0,1
4750,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4751,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4752,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4753,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4754,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
4755,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4756,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4757,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
4758,2,2,0,1,0,0,1,2,2,1,0,0,0,1,2,2,1,0,0,0,1
4759,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4760,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,1,1,1
4761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4763,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4764,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4765,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
4766,2,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4767,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
4768,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4769,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4771,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4772,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4773,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
4774,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4775,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4776,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4777,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
4778,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
