featureID	effect_AUM2073	pval_AUM2073	effect_CB4856	pval_CB4856	effect_Combo	pval_Combo	effect_CX11314	pval_CX11314	effect_DL238	pval_DL238	effect_KJ550	pval_KJ550	effect_N2	pval_N2	effect_NS	pval_NS	effect_NInoN2	pval_NInoN2	effect_RB2011	pval_RB2011	effect_RB2055	pval_RB2055	effect_RB2347	pval_RB2347	effect_RB2550	pval_RB2550	effect_CM	pval_CM	effect_UGT	pval_UGT	effect_UGT49	pval_UGT49	effect_UGT60	pval_UGT60	effect_VC1265	pval_VC1265	effect_VC2524	pval_VC2524	flag_sig05_COMBO_path	flag_sig05_VC1265	direction_VC1265	flag_sig05_DL238	direction_DL238	flag_sig05_UGT60	direction_UGT60	dir_pd_vs_strain_Combo	sum_flag_sig05_strain_4_Combo	flag_sig05_NS_path	flag_sig05_CB4856	direction_CB4856	flag_sig05_CX11314	direction_CX11314	dir_pd_vs_strain_NInoN2	sum_flag_sig05_strain_4_NInoN2	flag_sig05_N2	direction_N2	dir_pd_vs_strain_NI	sum_flag_sig05_strain_4_NI	flag_sig05_CM_path	flag_sig05_KJ550	direction_KJ550	flag_sig05_RB2347	direction_RB2347	flag_sig05_AUM2073	direction_AUM2073	flag_sig05_VC2524	direction_VC2524	dir_pd_vs_strain_TCA	sum_flag_sig05_strain_4_TCA	flag_sig05_UGT_path	flag_sig05_RB2055	direction_RB2055	flag_sig05_RB2550	direction_RB2550	flag_sig05_RB2011	direction_RB2011	flag_sig05_UGT49	direction_UGT49	dir_pd_vs_strain_UGT	sum_flag_sig05_strain_4_UGT
ppm_0_98857	-0.434258	0.389064	-1.343016	0.048837	-0.777939	0.013578	0.355298	0.500347	-0.674187	0.207268	-0.221643	0.677263	-0.048469	0.92931	-0.328027	0.244294	-0.429287	0.191711	-0.385864	0.515078	-0.56416	0.260813	-0.748748	0.134343	-0.105444	0.831554	-0.442884	0.048694	-0.438416	0.06959	-0.131984	0.792951	-1.407513	0.033267	-0.526251	0.276284	-0.254874	0.607001	1	0	pd1074	0	pd1074	1	pd1074	all pd1074 direction	1	0	1	pd1074	0	strain	mix strain & pd1074	1	0	pd1074	mix strain & pd1074	1	1	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	1
ppm_0_99728	-0.335153	0.500394	-1.33069	0.052864	-0.692613	0.026336	0.336693	0.52573	-0.656845	0.217201	-0.247605	0.642583	0.004666	0.993198	-0.312998	0.267779	-0.428268	0.193992	-0.402468	0.497618	-0.486313	0.329022	-0.789136	0.115565	-0.077654	0.87522	-0.416838	0.062803	-0.378726	0.114097	-0.059243	0.905199	-1.218756	0.058675	-0.430509	0.369294	-0.264636	0.594694	1	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0
ppm_1_0072	-0.552442	0.269767	-1.339658	0.050023	-0.679971	0.029697	0.00498	0.992388	-0.7605	0.158356	-0.532681	0.326462	0.123726	0.82068	-0.400558	0.154957	-0.59078	0.072358	-0.390216	0.511053	-0.461704	0.354017	-0.616347	0.206802	-0.066433	0.893589	-0.430894	0.053126	-0.406605	0.09089	-0.138737	0.780413	-1.386569	0.034228	-0.2475	0.601571	-0.238279	0.628919	1	0	pd1074	0	pd1074	1	pd1074	all pd1074 direction	1	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	1
ppm_1_0192	-0.474061	0.340362	-1.434287	0.039537	-0.698821	0.026322	-0.003491	0.994693	-0.96215	0.082692	-0.538208	0.321731	0.082877	0.879079	-0.472548	0.097311	-0.681872	0.041456	-0.544333	0.365691	-0.408604	0.409652	-0.671901	0.171382	-0.039638	0.936189	-0.408574	0.066623	-0.380079	0.113166	-0.040505	0.934808	-1.306023	0.043914	-0.184101	0.697041	-0.215612	0.662299	1	0	pd1074	0	pd1074	1	pd1074	all pd1074 direction	1	0	1	pd1074	0	pd1074	all pd1074 direction	1	0	strain	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	1
ppm_1_0358	-0.137881	0.7795	-1.419241	0.043453	-0.662299	0.033468	0.373993	0.480837	-0.774254	0.150674	-0.314114	0.559814	0.231306	0.678369	-0.283443	0.321429	-0.46681	0.160853	-0.484561	0.417399	-0.342573	0.486922	-0.947365	0.062183	-0.01789	0.971126	-0.386761	0.084998	-0.243094	0.308927	0.31244	0.530176	-1.084737	0.088272	-0.337076	0.479852	-0.21708	0.664391	1	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	1	pd1074	0	strain	mix strain & pd1074	1	0	strain	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_1_05	-0.164611	0.737864	-1.319711	0.053583	-0.63363	0.041587	0.460741	0.381601	-0.679579	0.20085	-0.414676	0.443589	0.355142	0.52644	-0.195622	0.489699	-0.38427	0.241548	-0.58888	0.32944	-0.331452	0.500876	-0.990428	0.052676	-0.046524	0.925031	-0.424628	0.059795	-0.254252	0.289337	0.379345	0.448038	-1.145574	0.075343	-0.315415	0.508765	-0.276117	0.586191	1	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_1_0585	-0.27168	0.580231	0.490276	0.41428	-0.044066	0.884126	0.927219	0.098504	0.405669	0.432506	-0.854978	0.131657	0.123319	0.828212	0.485141	0.082767	0.600738	0.061463	-0.336055	0.576454	0.048075	0.926714	-0.083836	0.861637	-0.282371	0.570206	-0.220036	0.321905	-0.291115	0.227305	-0.253794	0.610085	-0.774527	0.20343	0.019512	0.96699	-0.095519	0.844938	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_1_0672	-0.118849	0.81041	-0.665385	0.275098	-0.657402	0.034686	0.452288	0.383664	-0.477112	0.358679	-0.576358	0.290224	0.300613	0.584256	-0.065753	0.809688	-0.185917	0.554589	-0.724877	0.237743	0.266696	0.587071	-0.770976	0.123937	0.103021	0.834912	-0.42359	0.061506	-0.020387	0.932366	0.48838	0.337674	-0.711998	0.252374	-0.787784	0.113519	0.104353	0.834137	1	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_1_264	-0.634522	0.250935	0.86065	0.168387	-0.062509	0.838052	-1.027135	0.067306	-0.371568	0.484686	-0.420678	0.456283	0.117941	0.833755	-0.16042	0.571554	-0.255506	0.436582	0.274583	0.644612	-0.217262	0.661174	0.472661	0.326627	-0.118725	0.816272	-0.152795	0.510346	0.107672	0.651518	0.13272	0.788446	0.6876	0.251041	-0.290823	0.543328	-0.058996	0.912395	0	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_1_3037	0.370032	0.466837	-0.242305	0.687208	0.804511	0.011145	0.760632	0.159574	0.692211	0.206827	0.411406	0.446101	0.425076	0.456715	0.440418	0.118386	0.445365	0.169703	0.288264	0.624554	0.272611	0.578918	0.653676	0.194502	0.164023	0.746249	0.393113	0.082625	0.519285	0.033265	0.980383	0.071657	1.122042	0.075326	0.701408	0.15478	-0.1545	0.753172	1	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0
ppm_1_3238	0.29443	0.549981	0.043098	0.941231	-1.349647	0.000097	0.092378	0.859699	-0.934497	0.097492	-0.238555	0.654935	-0.740539	0.209584	-0.365015	0.195042	-0.254243	0.427699	-0.386604	0.514467	-0.280089	0.590554	-0.302324	0.537212	0.217184	0.672678	-0.297186	0.19243	-0.336766	0.173672	-0.135206	0.78531	-1.870454	0.009106	-1.439684	0.009411	-0.035831	0.941565	1	1	pd1074	0	pd1074	1	pd1074	all pd1074 direction	2	0	0	strain	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	1
ppm_1_3396	0.48996	0.328441	-0.429405	0.471421	-1.483404	0.000031	-0.056616	0.914372	-1.174065	0.046558	-0.218205	0.681945	-0.787055	0.174353	-0.581022	0.041809	-0.514988	0.116426	-0.774546	0.209523	-0.232554	0.649408	-0.297881	0.542806	0.038626	0.940119	-0.242692	0.292367	-0.380929	0.126639	0.091265	0.853474	-2.120155	0.00496	-1.412959	0.010806	0.024047	0.962173	1	1	pd1074	1	pd1074	1	pd1074	all pd1074 direction	3	1	0	pd1074	0	pd1074	all pd1074 direction	1	0	pd1074	all pd1074 direction	1	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	1	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	1
ppm_1_3605	0.732574	0.151628	-1.357571	0.050632	0.511679	0.104411	-0.869445	0.114044	0.196711	0.700174	0.945252	0.0966	-0.328469	0.567792	-0.48441	0.090204	-0.535638	0.104068	-0.262311	0.65841	0.551106	0.291365	-0.112772	0.811739	0.392256	0.452991	0.536118	0.018546	0.124784	0.622344	-0.496039	0.393213	0.286906	0.653357	0.975621	0.05756	0.344924	0.483964	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_1_3702	-0.107616	0.82675	0.77045	0.212156	0.326947	0.281386	-0.334564	0.527665	0.157549	0.76453	0.467434	0.392443	-0.362164	0.516584	0.018144	0.947824	0.14261	0.655269	0.305767	0.605284	0.322616	0.513348	0.692746	0.158852	0.707451	0.169987	0.298481	0.184971	0.280011	0.240323	-0.20112	0.690067	0.291863	0.617441	0.492775	0.306178	-0.058746	0.908929	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_1_3831	-0.009429	0.984585	-0.940709	0.142149	0.467885	0.136558	-0.281926	0.583662	0.132146	0.815939	0.351281	0.512508	-0.45362	0.45655	-0.347011	0.229132	-0.316184	0.334506	-0.778545	0.210257	-0.011114	0.981849	0.973387	0.05639	0.664811	0.202277	0.427444	0.057489	0.245203	0.31016	0.546508	0.283809	0.607021	0.30748	0.622471	0.202343	0.225176	0.650949	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_1_3966	-1.029906	0.052139	0.670035	0.271693	-0.540569	0.079051	-0.294948	0.570382	-0.77161	0.152979	-0.180066	0.77984	0.444135	0.424042	-0.038012	0.890726	-0.197032	0.536878	-0.131601	0.824477	-0.170107	0.729921	0.608671	0.211231	0.22963	0.655327	-0.317945	0.17317	-0.125355	0.599024	-0.298872	0.554172	-0.281744	0.629092	-0.532961	0.275542	-0.521318	0.298132	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_1_4057	-0.775947	0.130753	0.510887	0.393652	-0.343842	0.25357	-0.345739	0.509671	-0.572295	0.275477	-0.146229	0.821711	0.388503	0.482463	-0.048148	0.860491	-0.190063	0.546703	-0.289455	0.624496	-0.265642	0.592399	0.475956	0.322321	0.309497	0.542683	-0.08374	0.71598	-0.225265	0.348423	-0.578241	0.270983	-0.377115	0.519908	-0.137185	0.771466	0.06825	0.892741	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_1_4145	0.036348	0.941037	0.350933	0.556465	0.260063	0.398808	-0.384622	0.492053	0.000612	0.999086	0.393958	0.469171	-0.97247	0.101133	-0.243145	0.392811	-0.025192	0.938076	0.232501	0.694199	0.0056	0.990935	0.719485	0.144633	0.679014	0.201876	0.26086	0.24286	0.259564	0.280044	-0.138849	0.778975	0.725004	0.231314	0.176954	0.713985	0.007607	0.987672	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_1_4258	-0.751251	0.148408	-0.109825	0.852182	-0.013591	0.965694	0.643424	0.223776	1.012185	0.076293	-0.117076	0.826343	0.296107	0.591804	0.473394	0.090329	0.534462	0.099127	0.385939	0.532626	-0.272519	0.588106	-0.025446	0.95721	-0.369832	0.459732	-0.328951	0.141822	-0.296867	0.219391	-0.761507	0.140562	-0.243288	0.683383	-0.618026	0.208744	-0.168603	0.731296	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_1_4375	0.266852	0.60151	-0.529582	0.377956	0.574218	0.069369	-0.177771	0.729465	0.646139	0.257871	0.053565	0.919611	0.227711	0.682516	0.044776	0.872486	-0.016566	0.959017	-0.022529	0.969704	0.364845	0.460749	-0.199629	0.675261	0.145571	0.781703	0.07867	0.723223	0.217027	0.372369	-0.253445	0.619546	1.072009	0.089809	0.243156	0.608744	0.045377	0.927232	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_1_4552	1.111699	0.03809	0.054409	0.938185	0.840823	0.008514	0.602496	0.275337	1.012679	0.072305	0.411841	0.45253	0.470043	0.397909	0.581117	0.046901	0.623588	0.069726	-0.375035	0.526574	0.207884	0.674352	0.590679	0.227768	0.242254	0.62916	0.51769	0.022328	0.290698	0.227357	0.305105	0.540306	1.318321	0.045241	0.461786	0.336349	0.09119	0.852335	1	0	strain	0	strain	1	strain	all strain direction	1	1	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	1	0	strain	0	strain	1	strain	0	strain	all strain direction	1	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	1
ppm_1_4761	0.005842	0.99047	-0.819388	0.198111	-1.660482	0.00001	-1.124614	0.050751	-1.817541	0.006287	-0.475168	0.391052	-0.274674	0.637416	-0.966566	0.001577	-1.229611	0.000622	-0.23015	0.698057	-0.238366	0.62719	-0.927182	0.067317	-0.860419	0.101438	-0.531763	0.022107	-0.468131	0.057895	0.025303	0.959778	-1.657681	0.025208	-1.544587	0.007282	-0.012513	0.979611	1	1	pd1074	1	pd1074	1	pd1074	all pd1074 direction	3	1	0	pd1074	0	pd1074	all pd1074 direction	1	0	pd1074	all pd1074 direction	1	1	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	1
ppm_1_4896	0.002676	0.995624	-0.720541	0.242071	-1.590305	0.000014	-0.805643	0.135955	-1.859553	0.005648	-0.543621	0.338524	-0.351452	0.567949	-0.889083	0.003309	-1.060604	0.00228	-0.570795	0.363518	-0.340096	0.490406	-0.46028	0.356535	-1.12061	0.046183	-0.480353	0.038575	-0.607221	0.015966	-0.033601	0.94721	-1.480355	0.033892	-1.475139	0.008141	-0.159683	0.748908	1	1	pd1074	1	pd1074	1	pd1074	all pd1074 direction	3	1	0	pd1074	0	pd1074	all pd1074 direction	1	0	pd1074	all pd1074 direction	1	1	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	1	1	0	pd1074	1	pd1074	0	pd1074	0	pd1074	all pd1074 direction	2
ppm_1_5001	-0.617939	0.225142	-0.121234	0.837251	0.004913	0.987505	-0.616889	0.24258	0.302375	0.593721	-0.250244	0.643593	0.30936	0.575055	-0.047026	0.866104	-0.169306	0.600422	0.368382	0.549496	-0.34473	0.492582	0.217685	0.645681	0.286231	0.573623	-0.109444	0.625057	-0.09479	0.69558	-0.626535	0.218854	0.031238	0.958897	-0.225569	0.638884	0.273179	0.590598	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_1_5153	0.296608	0.551519	0.563084	0.363733	0.500373	0.104444	0.458548	0.377135	0.680695	0.200569	-0.188295	0.728886	-0.905234	0.143405	0.257437	0.363498	0.565931	0.075748	0.123875	0.832679	-0.18453	0.706119	0.87726	0.085229	-0.003231	0.994783	0.200865	0.374216	0.246562	0.301595	0.501758	0.324984	1.116713	0.075932	0.009257	0.984388	-0.011607	0.981866	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	all strain direction	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_1_5289	0.029755	0.951613	-0.299386	0.611542	-0.396247	0.207711	-0.425642	0.448517	-0.872203	0.133065	-0.348972	0.522882	-0.074023	0.897222	-0.416561	0.148018	-0.532273	0.110026	-0.928039	0.142065	-0.17638	0.719397	0.024452	0.958639	-0.455798	0.364812	-0.055393	0.803534	-0.175287	0.465715	0.483575	0.337414	-0.029707	0.960504	-0.306174	0.522402	0.304299	0.553278	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_1_5374	0.430284	0.410412	-0.756258	0.222349	0.452986	0.143195	-0.168967	0.742507	-0.066423	0.897757	-0.150444	0.784057	0.699606	0.223515	-0.056152	0.838623	-0.282075	0.369384	0.271362	0.664863	0.102408	0.835497	0.762502	0.125889	0.316704	0.525643	0.306088	0.180326	0.492489	0.043119	0.808591	0.119678	1.177436	0.063394	0.486874	0.317409	-0.085574	0.865213	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0
ppm_1_5457	0.25357	0.615271	-0.723878	0.2417	-0.267672	0.389409	-0.271168	0.59689	-0.063929	0.901417	-0.273555	0.614009	0.151287	0.800317	-0.21143	0.446403	-0.311085	0.321069	0.176273	0.763614	-1.834047	0.002643	0.07398	0.879126	-0.332357	0.50512	-0.053682	0.812949	-0.569268	0.021528	-0.46437	0.356343	-0.619638	0.305062	-0.215821	0.67215	-0.146847	0.768124	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	1	1	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	1
ppm_1_5561	-0.623693	0.221189	0.967256	0.128921	-0.563306	0.068909	-1.201616	0.037469	-0.487684	0.349829	-0.336394	0.547731	0.576229	0.319773	-0.106742	0.7102	-0.329569	0.31914	-0.417161	0.4849	-0.146758	0.767488	0.416943	0.383963	0.367884	0.463293	-0.250591	0.271234	-0.059562	0.801414	-0.081243	0.870427	-0.145653	0.80198	-0.963549	0.06075	0.116291	0.814124	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	1	pd1074	mix strain & pd1074	1	0	strain	mix strain & pd1074	1	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_1_568	-0.199159	0.684352	0.901285	0.15362	-0.297407	0.3313	-1.071554	0.057745	-0.008474	0.986955	0.161603	0.763553	-0.26589	0.63014	-0.158573	0.572828	-0.120991	0.711179	-0.338028	0.567747	-0.012304	0.981074	0.214595	0.650346	0.471291	0.349641	-0.038124	0.864004	-0.058062	0.80862	-0.090142	0.856467	-0.521283	0.377831	-0.403887	0.414316	0.048143	0.923242	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_1_5767	-0.552712	0.275359	0.266861	0.660836	0.501776	0.133981	0.3431	0.505604	-0.032211	0.951216	-0.258378	0.633419	-0.059829	0.914473	0.128142	0.640296	0.188259	0.550127	0.9332	0.141229	-0.454822	0.367853	0.542207	0.265222	0.180521	0.718736	0.036134	0.871523	0.423132	0.104485	0.408351	0.446909	4.105536	0.000133	0.232703	0.623684	0.106628	0.82985	0	0	strain	0	pd1074	1	strain	mix strain & pd1074	1	0	0	strain	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	1
ppm_1_584	0.290971	0.561792	-0.581352	0.335275	0.001233	0.996762	-0.356805	0.491447	-0.375051	0.470789	0.178056	0.737743	-0.386708	0.487057	-0.415112	0.128725	-0.424139	0.176337	-0.311875	0.597342	-0.582343	0.249706	0.181323	0.701623	0.877431	0.100902	0.310002	0.162495	-0.185944	0.443463	-0.590502	0.244784	-0.269745	0.649674	0.503312	0.296544	0.380935	0.444918	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_1_591	1.05421	0.049337	0.911389	0.149505	0.067257	0.826554	0.22348	0.662853	-0.479003	0.368365	0.941377	0.099881	-0.306747	0.582282	0.034804	0.89995	0.146493	0.645966	0.344165	0.570264	1.068419	0.045787	-0.289042	0.549964	0.153834	0.756215	0.498921	0.030002	0.348651	0.147869	0.250669	0.61589	-0.100418	0.863445	0.649356	0.185649	0.363202	0.470154	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	0	strain	0	pd1074	1	strain	0	strain	mix strain & pd1074	1	0	1	strain	0	strain	0	strain	0	strain	mix strain & pd1074	1
ppm_1_5981	1.088455	0.042164	0.4635	0.437091	0.097097	0.74907	-0.138742	0.788572	-0.466706	0.368706	1.029698	0.078659	0.110557	0.842576	-0.043754	0.872357	-0.092303	0.767529	0.341753	0.564078	0.875262	0.091267	0.125784	0.791691	-0.014772	0.976351	0.555047	0.016205	0.321163	0.179236	0.230337	0.647756	0.182084	0.754208	0.536723	0.272156	0.216855	0.673848	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	1	0	strain	0	strain	1	strain	0	strain	all strain direction	1	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_1_6058	0.864981	0.099793	-0.181191	0.762472	0.109754	0.724423	-0.198873	0.697164	-0.59216	0.266707	1.519724	0.02787	-0.325959	0.559984	-0.329492	0.229036	-0.330607	0.292701	-0.054503	0.929546	0.601913	0.23169	-0.697127	0.156198	0.150541	0.774801	0.391684	0.099913	0.203397	0.399348	0.211289	0.672451	-0.043949	0.939592	0.874428	0.087155	0.034025	0.945978	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	1	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_1_6127	0.838098	0.106591	0.001716	0.997707	0.371257	0.222625	-0.451869	0.383702	0.838073	0.122997	1.038839	0.078766	-0.148584	0.799728	0.056987	0.838307	0.117481	0.711551	0.51115	0.394584	0.355773	0.471705	0.50501	0.294917	0.307469	0.543051	0.639765	0.005122	0.281273	0.236606	0.20811	0.678686	0.026432	0.963708	0.245351	0.605118	0.758098	0.137869	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	0	strain	0	strain	all strain direction	0
