featureID	b1_aos_122	b1_aos_127	b1_aos_129	b1_aos_142	b1_aos_145	b1_aos_149	b1_aos_27	b1_aos_32	b1_aos_43	b1_aos_46	b1_aos_48	b1_aos_50	b1_aos_54	b1_aos_58	b1_aos_65	b1_aos_67	b1_aos_76	b1_aos_78	b1_pool_mutant	b1_pool_mutant_20200729045723	b1_pool_natural	b1_pool_natural_20200729044422	b1_pool_pd1074	b1_pool_pd1074_20200729051024	b2_aos_102	b2_aos_103	b2_aos_106	b2_aos_107	b2_aos_108	b2_aos_124	b2_aos_130	b2_aos_165	b2_aos_167	b2_aos_170	b2_aos_173	b2_aos_174	b2_aos_175	b2_aos_188	b2_aos_192	b2_aos_199	b2_aos_200	b2_aos_53	b2_aos_56	b2_pool_mutant_b2_01	b2_pool_mutant_b2_02	b2_pool_natural_b2_01	b2_pool_natural_b2_02	b2_pool_pd1074_b2_01	b2_pool_pd1074_b2_02	b3_aos_184	b3_aos_185	b3_aos_27	b3_aos_28	b3_aos_35	b3_aos_36	b3_aos_37	b3_aos_38	b3_aos_40	b3_aos_42	b3_aos_43	b3_aos_54	b3_aos_71	b3_aos_74	b3_aos_78	b3_aos_86	b3_aos_90	b3_aos_98	b3_aos_99	b3_pool_mutant_b3_01	b3_pool_mutant_b3_02	b3_pool_pd1074_b3_01	b3_pool_pd1074_b3_02	b4_aos_100	b4_aos_107	b4_aos_109	b4_aos_111	b4_aos_116	b4_aos_124	b4_aos_125	b4_aos_134	b4_aos_140	b4_aos_171	b4_aos_180	b4_aos_73	b4_aos_81	b4_aos_82	b4_aos_84	b4_aos_87	b4_aos_92	b4_aos_93	b4_aos_95	b4_aos_96	b4_pool_mutant_b4_01	b4_pool_mutant_b4_02	b4_pool_pd1074_b4_01	b4_pool_pd1074_b4_02	b5_aos_179	b5_aos_181	b5_aos_187	b5_aos_196	b5_aos_26	b5_aos_33	b5_aos_39	b5_aos_41	b5_aos_43	b5_aos_45	b5_aos_47	b5_aos_51	b5_aos_54	b5_aos_66	b5_aos_70	b5_aos_75	b5_aos_78	b5_aos_79	b5_aos_83	b5_aos_87	b5_aos_91	b5_pool_mutant_b5_01	b5_pool_mutant_b5_02	b5_pool_pd1074_b5_01	b5_pool_pd1074_b5_02	b6_aos_101	b6_aos_102	b6_aos_105	b6_aos_107	b6_aos_114	b6_aos_118	b6_aos_120	b6_aos_133	b6_aos_135	b6_aos_140	b6_aos_166	b6_aos_167	b6_aos_169	b6_aos_186	b6_aos_188	b6_aos_193	b6_aos_198	b6_aos_85	b6_aos_88	b6_aos_90	b6_aos_94	b6_pool_mutant_b6_01	b6_pool_mutant_b6_02	b6_pool_pd1074_b6_01	b6_pool_pd1074_b6_02
met_464	10284185	73229368	2236713.75	993097.125	8610594	12117284	15671823	2200372.25	4412941.5	1387483.5	8257576.5	971700.3125	6676812	3959540	8985710	9382688	15004346	27169772	6413740	7523295.5	13342664	16803560	11720299	13227234	12197837	7015395.5	9010326	22876516	4476247.5	17582822	68856232	36258100	1972026.375	7225766	21467580	10983821	15115511	18414800	5264685.5	10021590	54440452	1982523.875	2815075.5	12509736	12603495	20503566	23970514	18738486	22494340	8998583	9860922	20669894	4231123	835781.5625	486504.875	5320525	3849500	1996041.625	17349346	5101643	5950498.5	51557788	4499398	18460674	59363772	130387432	13520011	53665196	17283432	18949018	43375296	38650692	4589976	16774399	28537632	11156849	6129461	34275204	2743851.5	4456430	3214121.5	19411176	5316487	12648499	12868000	9336720	1708678.375	16963110	50977040	4220555.5	6501078.5	12441982	14693214	16229055	14548690	16406021	40540972	12300668	21938118	9715020	6745192.5	6281136.5	4580446	1671868.5	3514627.75	2462295.75	4841485.5	3985805.5	4663747	15295727	4353831.5	41016520	18297554	40495620	23028108	19500390	22262534	14419494	18360028	14999007	18553110	43897364	51138188	35014492	78849704	21934652	6202289	38023912	24313976	49474644	11049611	98897952	5071787	7113521.5	54890304	18404476	27178810	4844547	28936782	19901432	202074768	6363711.5	52473876	35938300	112076472	77930344
met_469	879163.4375	182803.5938	115768.9766	197238.3281	106544.9297	576465.0625	52178.49219	447893.6875	1454478.875	127833.25	2285595.25	56525.28516	40011.03906	18166.16797	141347.0469	25329.13867	46574.52734	107337.3125	489440.4688	447049.6875	128166.6406	145188.0156	167783.6875	161447.7656	34835.11328	393132.8125	636440.1875	141962.375	656993.25	225166.8281	58869.10156	38390.69922	97534.34375	75925.90625	2209876.5	516679.9063	660761.8125	217074.375	165277.4063	141794.1875	931509.3125	270666.3125	373940.9375	227565.3906	228003.9531	121029.6406	129067.6406	200500.25	259395.8906	563568.1875	2215724.5	4644321.5	138069.1094	795983.1875	65881.16406	2536849.75	3856662.75	737105.6875	1660428.5	6984476	1988802.125	4884658.5	9964281	2995941	4706874.5	9897008	7155365.5	5296487	5273161	5087049.5	8400700	4609405.5	7951392.5	5908763	1195093.375	1304759.625	1920505.625	1923369.875	2443420.25	3219218.75	3537739.75	3561330.75	4293324.5	539556.1875	6893276	4642449.5	2908683.25	2801533.75	9304957	1455870.625	10074258	5721586	3605349.5	3723964.5	3045953.25	3088668	261455.4844	4200616	1632635.125	2272047.25	5079751.5	6561290	2669720.75	915647.1875	4163711.75	4919124	2407183.25	3845006.75	3340756.75	41831420	2783064.5	5405572.5	4634194.5	3587429	676982.25	3788709	2761026.5	5590155	6578566.5	4958167.5	4530697.5	2410019.75	1149233.125	3878477.25	5309422.5	1312163.5	1252640.875	923374.9375	2734100	1269765.375	1861741.25	365939.5625	2927123	3020910	4805299	1221646	13519373	866743.875	663087.5625	1814152.125	5963511	4697378.5	1328074.625	1840108.125	453234.3125	215847.3906
met_470	362635.7813	3734954.25	132426.2656	174858.6094	438483.7813	621036.625	1229207.375	158552.9219	983604.4375	108517.3203	579060.1875	49490.03516	406283.4688	576676.125	328515.0938	523413.9375	1291729.5	898188.625	269507.375	291851.2188	841067.625	793818.125	690663.25	639133.625	578162.375	945384.375	445045.8438	1238480.875	263748.75	693802.25	4422130	1606137.625	390872	230148.875	758617.6875	240054.0313	1008065.375	701031.625	715454.125	1157788.75	2023365.25	194030.0313	251975.125	433417.5313	574152.6875	1090054.25	1166527.25	822452.3125	934359.5	754115.875	1405703.875	1070097.125	706549.5	218279.6094	57003.41016	798449.9375	520251.7813	84152.45313	791839.8125	840678.3125	251221.0469	2167472.5	2941941.75	898165.375	1366824.375	3621188.75	970232.875	1798218.375	1139904.625	1146080.875	1951213.25	956901.1875	1458591.125	771972.8125	2758760.75	791933	343424.5313	635130.25	511710.9063	1747092.5	596193.125	874044.8125	529008.6875	399913.8438	798106.4375	693144.6875	276742.0938	526429	2666265.5	785166.875	530684.5	761181.75	1112397.75	1162823.875	548990.5625	547308.6875	1017370.875	1321068.375	1171494.125	415558.5938	668670.1875	765992.875	1376762.375	288063.5313	610640.5625	433517.0938	373949.125	2338571.25	269212.8125	1599914.625	128795.7188	1531395.125	761342.625	1017628.688	697519.8125	586781.875	1167530.75	1005704.625	1176306.5	688990	661070.625	11444185	1208448.5	3540380.5	2822345	664386.125	438533.0938	812557.1875	7191195	574768.0625	797678.8125	2358746.25	526163.25	304165.3125	1166158.375	857449.3125	1050539.125	109730.125	796116.6875	7552837	4501895.5	2260806	840974.75	3856494	210921.2344	150338.9844
met_473	7640069	2819085	519677.2813	2497567.75	501361.7813	2973788.75	5687022.5	21578.15625	4032458.75	289789.0625	692620.6875	682998.1875	2512231.25	20045.70117	1375748.5	2782847	541872.125	1203039.25	3501170.25	4110583.75	1339203.625	1542189	2026159.25	2039554.625	12230564	2074596	11408813	1670988.625	1525949.5	128312.5781	3330628.25	2659258.75	187885.9531	2650137.75	2296208.5	2004674.375	510826.1563	1697707	2591280.25	2839758	9548975	429379.6563	6704918.5	2160788.5	2034020.875	3533663.75	3890544	2980824.75	3279470.5	941495.5625	5408134	5875285	3194729.75	26160.58203	372821.5313	5713544	4177131.75	382254.9375	7076866	4456541	1679555.75	6456825	2394587	4820318	5721751	14825437	6014106.5	9141428	3545523.25	4413650	9931010	8761484	3648767	1280019.875	10401252	2583229.5	1765970.75	20730.99219	1364577.875	3572837	5408800	1776350.625	36361.18359	2421290.5	2769350.25	4028569.75	2427549.25	3796457	9626675	5004060	2490641.5	2383519.25	4055852	4923017	2289168.5	2645570.25	759664.875	23952.8457	824518.375	5055632	1631045	0	22264.10938	28815.8125	2966556	1384563	549992.875	3487291.75	1973402.375	1389441.125	919356.5625	8387728	4460517	7334797.5	35658.91016	4596095.5	7337905	1767042.375	2494148.25	4002166	4642854.5	13798485	24510134	11559863	4236799.5	580937.9375	3873904.25	3488953.25	4956823.5	13741780	6994829	18322234	318259.7188	610072.1875	6520210	3108531.75	2928407.5	2717862.75	4049608.5	5409411	18002524	4818087	7539100	6398061	8641018	7275844.5
met_478	1153010	2524524	2393839.75	1217974.25	1974637	1685775.5	1438315.25	2210359.5	7619415	1564637.75	3798343	485865.5938	1749108.75	1291537.75	926642.625	3765047.5	3620516.25	3655719.5	1430956	1695068.625	1871405.75	2177920.25	2968854.5	3457747.25	922140	2082418.75	1265529.75	5094503.5	972064.375	4663818.5	8537802	2352261.75	1296717.5	1533458.125	1455055.75	577021.0625	1417086	1817411.75	723346.5625	872352.0625	2156134.75	969139.1875	2092964.875	1212663	1218390.25	2412369.25	2651289	2366566.75	2536426.75	1353159	3052957.75	1381604.625	1818067.125	2546680.75	752451.6875	1646359.375	1836525	898604.75	3197614.75	7899427.5	1531898.625	7008429.5	10694004	2998060	1055718.5	1452084.125	1562664.625	1767940.25	3344587	3468988.25	3605922.25	3675387.75	2322012	2418044.5	1644596.5	3023689.25	941217.8125	2677698.25	1604119.5	5553391	3018997.5	988716.0625	755073.6875	1721475.25	1290097.5	1484326.75	890518.875	1305296.375	2594619.25	3640778.75	2177469.25	2321400	2447546.75	2704904.25	1964665.75	2261270.5	1623445.125	1393707.125	1124286.125	1111374.375	3286031.25	455656.7813	3582707.75	3918132.5	7885753	3812692.25	5464368.5	6866350	2067967.75	2993359.5	3117943.75	1812608.75	3370945	1525487.125	2890099.75	1529283.125	2467302.25	2867061.25	3487126.25	2917832.5	3036703.5	4160584.25	1174365.25	6887251	3541987.75	3189554.25	826288	2192313.5	1089040.25	1753760.75	3581660.75	1815389.875	1395633.5	525533.625	1812351.375	2556841.75	492552.625	742514.3125	1174396.5	2690880	1580321	6958307	3726724.75	2683803.75	2943370	2675458.75
met_481	64326.01563	126124.6094	106027.4063	52582.89844	91025.3125	68791.21875	74076.17969	103525.6641	367858.0313	65681.82813	206105	25513.35547	85663.49219	56182.57813	45668.09375	194216.9375	170868.9688	176517.6406	72706.99219	79790.75781	76215.79688	113615.8984	142957.8906	156117.2344	37881.17188	80636.90625	56236.60547	222264.7188	55883.01172	237925.4844	422513.9063	111052.375	62371.01563	79576.84375	60225.85938	21003.47461	71210.10156	97421.92969	35766.98438	38730.05078	101716.0078	47402.89453	103255.9688	52541.51953	56252.09766	100974.5703	127454.2969	128471.9766	114791.7969	61066.64453	139951.0938	83577.48438	92611.39844	106072.9922	29837.9668	68846.4375	91539.9375	39692.65234	151878.9063	371673.7813	69965.76563	361895.125	494641.6563	131090.7656	49954.84766	61579.14453	81472.57031	87145.16406	137002.9063	186230.5313	174527.6563	194446.5313	110791.0781	110263.0781	77007.75781	138415.5781	45058.65234	125234.5625	75006.77344	281466.2188	163998.4219	46519.52734	36761.20313	104436.5313	58840.40234	73534.60938	53492.36328	50457.75	137692.0156	149927.4531	100166.1797	113071.8125	108397.3281	137593.9063	85351.53906	126683.0781	73363.34375	73513.60938	52367.30469	62124.89453	169200.125	22752.46094	184642.4688	191374.7656	386704.5625	161473.8281	264482.0625	360749.625	103122.6641	127561.7578	152726.875	74163.85156	178255.7344	86870.59375	155881.8125	61581.40234	144776.6563	139972.75	203029.875	144513.3906	154026.9219	226458.9844	64064.54297	364453.0938	178329.2031	179591.5313	44495.54297	124281.25	52671.29688	94757.75781	198352.8438	96281.51563	63134.19922	34199.21484	92272.6875	142789.3594	25750.29102	32153.72266	69049.20313	161917.0156	83916.71094	403780.0313	176840.2813	165654.8594	156718	124190.0469
met_492	63764.29297	1622978.875	18846.94336	41879.21094	14681.52051	81456.32031	1073478.375	9911.185547	90424.125	4913.744629	18861.86719	0	10947.35645	33367.67578	83586.05469	106422.7656	497442.6563	722617.1875	46448.70313	42375.64453	479877.5938	506811.5625	306617.9063	320995.1563	426945.4063	177121.6563	243204.5	447983.375	43630.01953	353537.1563	1845452	269351.875	53201.54688	17541.13477	145659.25	70523.10938	173816.7656	1858802.25	185161.9688	76567.17969	2086268.625	50638.16797	75672.1875	104812.3438	119968.5625	399584.8125	445696.0938	1043689.25	927517.6875	248129.4844	150256.0469	1803405.125	310581.375	537055.75	5752.896973	73849.89063	85699.125	14494.50195	856302.6875	106131.5625	16282.36035	1560101.75	458765.7813	518976.6563	707158.6875	5845005.5	858634.875	1183930.75	531439.9375	610882.1875	1826031.75	1949289.875	365208.625	313979.1875	1388617.125	831975.5625	54608.42188	690591.75	148092.8906	146242.8125	60841.64453	139440.2344	119580.6016	2729118.25	331346	101705.7031	173420.5469	817649.9375	2330302.75	104496.7656	142605.1094	1176622.375	676262.875	835526.4375	356857.5	368490.8125	7829493	304427.0313	147641.1563	192554.1719	76760.375	9407.351563	306014.5	504262.25	75851.94531	105775.7891	47161.16797	337348.5625	347820.9063	120975.2422	122701.1484	2672594	623089.4375	1612521.125	4993400	860207.3125	659759.375	1711825.625	1787830	734039.6875	841740.25	403062.3125	1200768.125	500255.3438	1010974.688	1524912.625	75951.13281	316957.9375	284387.3438	1202396	84349.08594	871199.375	146430.9375	17004.04102	3795693	1696154.75	76282.04688	27276.20898	155589.0625	128109.8203	9087199	710168.625	1388656.25	1036997.313	3879828.5	3391900.75
met_500	141201.0625	70362.4375	28623.69336	82060.70313	58775.23438	64469.34766	73357.03906	47213.10156	317591.9375	32169.62695	293386.5938	126585.4297	33626.47266	32243.48828	35947.65625	9829.664063	32963.0625	53103.71484	89155.33594	80522.01563	62070.05859	67654.21875	60655.1875	73867.44531	31793.75488	46792.71875	82170.375	42468.40625	116970.9531	110600.8359	32844.21484	107133.2109	162530.3125	85468.41406	156661	110949.3438	100358.9219	93163.4375	206554.375	67510.42188	314161.9375	63138.51172	53476.55859	82939.86719	74639.57813	71333.85938	71953.23438	182840.1406	175743.2969	100170.9844	219454.7188	148198.2344	37286.71484	57918.71094	71713.09375	177489.0938	564259.75	239144.5	78950.38281	1558562.75	327403.8125	262699.6563	122952.5547	432211.9688	1178614.25	218125.1094	310914.7813	223870.4688	198684.1563	241450.1406	665545.0625	581230.4375	242438.5781	168955.1563	110551.3594	95139.875	145656.0156	177296.4219	316018.7813	372203.5625	498245.5313	359069.9688	183190.0156	27210.87695	172375.8906	487169.3438	214181.5781	106964.8594	376397.5	111525.5234	176060.75	198070.0938	201531.9844	188088.5625	226263.9688	246004.6563	48864.21484	148393.0313	93780.39063	224417.8125	1519084.25	3440165.75	122222.6484	84509.21875	1447362	202819.6094	1089094.5	311112.9688	295848.0938	747812.9375	86472.75	135234.2031	488340.75	53632.13672	25689.45117	114421.2969	56783.82031	224670.8594	210808.9844	242909.3281	222158.6406	292025.125	603821.0625	343896.2813	374794.2188	329894.5313	1420675.375	2346026.25	1221583.875	606072.4375	1757416.375	837479.25	663905.4375	1030858.625	444473.9375	163326.1563	2047775.125	807135.8125	1009636.125	562292.375	385869.6875	441171.5	977558.4375	765780.25	703924.25	697901.8125
met_503	51705.00391	142137.0156	32462.17969	26119.60156	17548.49414	24700.03711	196036.0625	15337.16504	157681.2344	21805.29297	30030.19922	23626.13721	13536.45703	23125.47656	26413.37207	25722.13281	53912.41797	79174.47656	30906.62109	38076.91016	68507.79688	70861.96875	91257.16406	99092.03125	120194.8359	83444.0625	131866.6719	62732.60547	52192.48438	36334.37109	426960.1875	83796.71875	78555.97656	13136.48242	27748.83008	22032.83789	29783.02539	74291.36719	94186.50781	30233.40625	125496.6641	51623.31641	125501.0859	35099.75	45352.44922	158727.375	173938.0781	88657.9375	103520.4063	133092.3125	131549.9688	263526.3125	134675.5938	302352.9063	14375.4668	105210.3594	117302.1641	26146.01953	118799.5313	175309.25	18974.01563	51634.22656	256224.8125	69962.41406	31990.91211	363677.3438	197190.3594	163509.2188	177904.4688	182840.0313	207310.7813	293511.0938	404309.1563	30434.00391	160369.625	207429.7031	16303.7627	27234.44531	71345.97656	67060.50781	52655.93359	28976.77344	161999.625	139056.625	46045.39063	33195.29297	133106.2656	84165.79688	230533.4375	70881.19531	46683.44922	303806.6563	154731.6875	153928.2031	119524.2656	103262.2422	486580.125	281709.4688	100665.1016	73625.8125	51507.67188	22894.97656	308156	213739.9375	142231.9063	36407.49609	51756.40234	192928.0469	39099.16016	34552.31641	13323.32422	354744.7813	97661.67969	227406.9219	434740.75	99590.23438	219040.9688	195261.4219	197310.8906	197206.1406	250485.5625	59415.64063	195218.7188	328368.8125	108421.8125	173063.7031	48880.70703	30586.10156	16954.07422	197966.3438	103550.9453	73766.39063	77849.45313	25789.95898	158861.1406	78573.30469	68746.22656	50072.40625	26386.09766	34786.73438	322801.1875	334662.9063	103978.2969	73788.26563	122360.5547	180690.5625
met_505	2475440.5	5782745.5	986200.625	1317457.5	852693.6875	933599.5625	746157.375	459798.6563	692670.4375	351323.25	657053.625	441742.25	385499.8438	531786.75	564685.9375	911850.3125	914310.0625	914085.5625	1451586.25	1553667.875	1038245.813	1238494.375	794469	871534.9375	4003982.25	2471975.25	3135313.5	4983668.5	1240794.5	1707597.625	2466132.5	5528903	2618336.5	2910037.25	2619755.5	1775170.375	3837086.75	1665222.75	2882835.75	5439013	3852151	1276285.875	2747630.25	1739180.5	1931330.125	3392012.25	4190460.25	2554610.5	2788829.5	1669652.875	1319037.375	1574062.375	395566.2813	121651.8594	293662.5938	720391.6875	643688.75	522532.3125	1848712.625	1119654.5	616999.4375	2417866.75	723156.3125	1276394	1121247	3109721	1642761.375	5224148.5	1406830.125	1529864.625	2865445	1357769	770409	2359780.25	3021182.75	949010.625	1151165.625	762395.75	1984740.25	2681146.25	1163952.5	1522005.5	2562831.75	1205797.625	1246721.875	902791.25	566046.5625	670737.0625	2539288	3432121.75	2269438.25	1115815.375	2003614.625	2291849	1349521.125	1646260	601185.6875	3348245.25	4517342	1305461.125	768348.0625	811299.375	1067612.25	192286.8125	801762.3125	489699.4375	532268.375	756507.3125	360873.4688	1812305.625	632947.125	1049487.75	1362424.75	762418.4375	688751.5625	878720.5625	2418827.5	1439439.375	1772418.125	1333513.125	917913.625	6149342.5	1703368.375	3405423	11038929	797131.375	9982452	2977627.5	4248812.5	3468584.25	2164479.5	472716.5313	4929936	2426550.25	2553808.5	2739167.5	6305758	1701610.875	1812686.25	3811170.75	4820187	1927983.625	447206.0938	1571361.75	101893.875	470317.0625
met_509	1196372.25	1192475.25	1561503.75	259733	99376.5	332415.5	911212.375	176618.0781	611643.4375	96273.66406	439168.375	128718.9297	354561.3438	2899770.75	383057.4375	1035015	2083199	1339588.5	682805.4375	831990.375	719282.375	817378.75	847725.75	892385.25	4155940.75	8840672	2058027.75	1410395.125	851346.875	2468605.25	1607550.5	2236186	1902809	617173.875	2113288.75	251724.1719	662529.4375	869339.375	1803536.375	1929582	2406668.75	900459.9375	1652289.875	1205661.75	1381860.875	2326077.75	2627388.5	1738391.75	2050501.25	3567034.75	2020163.125	1468823.75	594531.125	398573	71415.29688	424669.5313	696998.6875	207334.5781	1585563.625	1022057.063	334540.6875	3310737.75	1755578	1503630.875	640525	999725.625	1380741	1258180.5	2047875	2512574.5	1566759.5	764906.875	877819.3125	575325.875	2760527.25	1062941.875	633545.25	1027233.438	1834679.125	1096811.25	1047919.625	952984.1875	3115999.25	1431645	819188.9375	503788.7188	675141.3125	560854.875	1860779.5	2239459.25	907961.5625	896456.75	1462788.25	1988134.75	1228427.875	1416461.75	1917395.5	4726799.5	918771.625	2191410	487397.5313	321432.7813	573316.5625	396006	909404.125	236966.8125	969130.6875	740264.25	353869	1073169.625	1858616	905585.5	1835908.75	635437.4375	499954.2813	786786.4375	1082829.375	1130799.25	1227424.625	1895955.125	971564.6875	2694379.75	2470937.75	3677618.25	2635250	1860646.875	3259127	2071801.875	1957378	4015957.5	1894945.625	240993.0938	3490117.25	641492.875	4077505.5	1828744.5	1742916.625	437513.5938	358812.2813	1590793.5	1578483.625	4707572.5	393833.0938	849327.3125	95514.10156	223831.4063
met_510	2770756	533959.0625	5039894	2313757.25	1293685.75	3856501.5	596336.125	632054.75	1743208.125	1164527.875	2828314.75	494329.0938	699772.5625	2098574.75	1480786.5	2869878.25	619949.875	884754.4375	1661243.75	1946282.875	1258700.625	1351374.375	1991221.125	2070430.25	3948982	3765975.75	3505523.25	2173341.5	2392045.25	2809593	1371162.25	1255638.875	1957031.375	2174676.75	1728224.75	2255733.25	3633169.25	501452.3438	1302980.125	2054611.125	1769843.125	2079571.75	5337153.5	1805495.375	2070675.25	2371886.75	3157630.75	1840414.5	2014832.375	1828725.5	601688.875	1028531.813	251911.6875	248310.5781	380955.0313	756142.8125	829860	1143657	1852501.25	2147414.5	772504.5625	2730056.5	789789.4375	1096903.25	1592048	1297016.5	2025359	1230180	1504135.25	1708214	1504463	774752	470815.3125	953841.75	1657176.75	592700.375	1417469.25	1041674.188	2485491	563990.4375	1158442.375	1134737.375	1925377.625	1375110	1266440.25	1866643.5	859408.1875	718174.4375	1302899.875	3406718	1737988.625	624474.6875	1375332.875	1679027.375	1206296.625	1411640.125	636830.625	2225697.5	378577.7188	1144811.5	907265.5625	967497.625	1871387.75	305952.4063	1735390.875	349793.4375	858054.8125	526331.1875	721358.25	3953484.75	1317760.75	571991.125	1126993.75	475134.5625	405582.3125	1020941.313	1249792.625	1001396.938	1428053.875	1254152.875	852887	8499126	1918535	2708233.75	4843068	1125747.625	4952534.5	2159075.75	5840413	2685381.5	2001772.375	399600.8438	4720210.5	3841436.25	1441370.125	1140207.375	3428562.75	3023108.75	1504754.125	4666250	2132831.5	2035606.125	595254.25	1577436.125	75544.94531	410528
met_526	4003673.75	6190036	3204683	2361015	2146416.25	2854073.75	5444971.5	868281.875	2002657.75	2620524	1938548.625	2731836	1456382	1635860	1099296.125	3006216.75	4117550.25	4296381	2679332	2886666.75	2402843	2668082	2761069.5	3239749	9035332	3012401.75	6047356	8131504	3162870	2852059.25	5321733.5	7752419.5	3726965.5	3625037	3342947	4241636.5	3463400	4256741.5	4272795	4167575	9628669	4313662	3877957.25	3158375.5	3206772.5	4157708.25	4768963	5734687	6290905	4334811.5	4512413.5	5609091	3157002.25	1662145.5	3760968.5	2794078.75	3715322.25	3306558.25	5044470	2456733.25	5781724	7296696	1822597.25	3906082	3766738.75	10294826	7958721	8814922	4089396.25	4561222.5	3805183	5720236.5	2855116.75	5132362	7033927	2880744.75	2120507.75	2511361.25	2696389.25	4318657.5	3061487.25	4719027.5	4046010.25	3599769.5	3810208.5	3951838.25	2619234.75	4199276	8544014	3236683.5	3290117.5	4996591	4292431	4233433.5	3681178	3957252.75	2778775.25	6001868.5	8874553	4815819.5	2396861.5	3830260.5	2980030.25	2142909.75	3679332.75	975979.75	2838910.5	2783625.75	1714079.625	5682407.5	1390679.5	6595615	5165732.5	8152143.5	4916807	5392507.5	6321141.5	3757455	4060977.5	4620551.5	4905074.5	1973058.375	1577525	4258809	3385541.5	3685609	4173012.75	4268904	5202450.5	2623562.5	3980148	1659150.375	2446119.5	3015672.5	4341936	1302329.75	2457343.5	2496513	1619109.5	4020455.5	7705883	968175.25	617096.0625	1832178.125	259448.3281	3196815.25
met_537	3543403.75	4265621	1836661.25	2885920.5	1977168.875	2554758.25	1973776	826203.0625	2547291	578036.75	1770496.25	820879.3125	1181398.75	3102052.5	1220927.875	1720019.25	3055190	2441319	2280799.25	2777400	1970774.625	2667574.25	2100411.75	2262326	4407053.5	5263383	4485849.5	3992659	3436875.5	2625139.5	5200356.5	3588411	2417640.25	3394059.75	4693700	2030694.5	2678810.75	4225137.5	3994703.25	1973024.625	3885465.25	1998955.25	4036029	3607367.5	3758572.75	3842874.5	4184351.75	3057628.5	3091649	2836871.75	4087432.5	1969343.625	1953425	2731021.25	609787.5625	2472670	2512432.5	1002628.625	3313746.5	2377805.75	1454025.125	3083740	3948981.5	2212684	2100016.5	4810872	4219541.5	2968817.75	2857587.25	3070550.5	3545658.5	3967786.5	4519141.5	2606429.5	2526077.5	2906676.25	2061219.125	1887237	2204232.5	3447962.75	2330787.5	2000904	3254047	2437811	2210400.5	2353576.25	3018180	1530737.875	3687596.75	3846112.25	2536875.5	2458720.25	2603024	2989409.25	2750262.75	3055522.75	4174195	4037491.5	5005340	2140278.5	1812456.625	2334212.5	3844601	2376042	2564300.25	2282107.891	1706858.488	3577103.094	1371582	4898804	1287950.125	4925585.5	2379046.75	4424428.5	3112397.25	2037913.625	3724751.5	3084725.25	3658775.25	2803283	3445069.25	3833300	6014560.5	5723610.5	4661013	5048000	4022894.5	4763387.5	4070854.5	5227751.5	3106865	5890858	2919747.25	3243184.25	3665909.5	4932011	5190944.5	2346630.75	2446606.75	4006172.25	5251075.5	5124938	5526405	3581828.75	5751508.5	5046635
