featureID	b1_aos_122	b1_aos_127	b1_aos_129	b1_aos_142	b1_aos_145	b1_aos_149	b1_aos_25	b1_aos_27	b1_aos_32	b1_aos_43	b1_aos_46	b1_aos_48	b1_aos_50	b1_aos_54	b1_aos_58	b1_aos_65	b1_aos_67	b1_aos_76	b1_aos_78	b1_pool_mutant_b1_01	b1_pool_mutant_b1_02	b1_pool_natural_b1_01	b1_pool_natural_b1_02	b1_pool_pd1074_b1_01	b1_pool_pd1074_b1_02	b2_aos_102	b2_aos_103	b2_aos_106	b2_aos_107	b2_aos_108	b2_aos_124	b2_aos_130	b2_aos_165	b2_aos_167	b2_aos_170	b2_aos_173	b2_aos_174	b2_aos_175	b2_aos_188	b2_aos_192	b2_aos_199	b2_aos_200	b2_aos_56	b2_pool_mutant_01	b2_pool_mutant_02	b2_pool_natural_01	b2_pool_natural_02	b2_pool_pd1074_01	b2_pool_pd1074_02	b3_aos_184	b3_aos_185	b3_aos_27	b3_aos_28	b3_aos_35	b3_aos_36	b3_aos_37	b3_aos_38	b3_aos_40	b3_aos_42	b3_aos_43	b3_aos_54	b3_aos_71	b3_aos_74	b3_aos_78	b3_aos_86	b3_aos_90	b3_aos_98	b3_aos_99	b3_pool_mutant_01	b3_pool_mutant_02	b3_pool_pd1074_01	b3_pool_pd1074_02	b4_aos_100	b4_aos_107	b4_aos_109	b4_aos_111	b4_aos_116	b4_aos_124	b4_aos_125	b4_aos_134	b4_aos_140	b4_aos_171	b4_aos_180	b4_aos_73	b4_aos_81	b4_aos_82	b4_aos_84	b4_aos_87	b4_aos_92	b4_aos_93	b4_aos_95	b4_aos_96	b4_pool_mutant_01	b4_pool_mutant_02	b4_pool_pd1074_01	b4_pool_pd1074_02	b5_aos_179	b5_aos_181	b5_aos_187	b5_aos_196	b5_aos_26	b5_aos_33	b5_aos_39	b5_aos_43	b5_aos_45	b5_aos_47	b5_aos_51	b5_aos_54	b5_aos_66	b5_aos_70	b5_aos_75	b5_aos_78	b5_aos_79	b5_aos_83	b5_aos_87	b5_aos_91	b5_pool_mutant_01	b5_pool_mutant_02	b5_pool_pd1074_01	b5_pool_pd1074_02	b6_aos_101	b6_aos_102	b6_aos_105	b6_aos_107	b6_aos_114	b6_aos_118	b6_aos_120	b6_aos_133	b6_aos_135	b6_aos_140	b6_aos_166	b6_aos_167	b6_aos_169	b6_aos_186	b6_aos_188	b6_aos_193	b6_aos_198	b6_aos_85	b6_aos_88	b6_aos_90	b6_aos_94	b6_pool_mutant_01	b6_pool_mutant_02	b6_pool_pd1074_01	b6_pool_pd1074_02
met_3180	640973.1875	837800.625	554345.875	204453.2656	106058.5391	257094.6875	310793.3438	544980.8125	233880.6406	375127.0938	135043.7969	454684.6563	112331.1563	259486.6563	357957.6875	228808.1094	401430.625	1199578.875	976106.9375	359098.75	472883.9375	315061.2188	437765.4688	406001.9375	509428.2813	655394.375	559517.6875	455368.7188	495572.6875	517691.5	993059.875	358023.0625	1003706.938	288677.875	249016.2188	812431.0625	449950.1875	659247.3125	597811.875	918237.9375	753508.9375	539574.1875	314081.125	700010.9375	880317.9375	449762.4688	529688.625	506429.375	578911.125	573808.25	1315326.5	464353.8125	357495.3438	359700.9063	55086.91406	669759.625	680350.625	164579.5313	578743	374499.7813	169152.1719	782666.375	858321.5	634341.375	498524.4688	942865.9375	581192.375	577771.6875	532299.375	633981.375	660979.6875	742344.6875	642783.25	327925.5313	293782.7188	415216.7813	333364.5313	1125329	573849.625	520306.4688	446995.6563	278402.1875	1152167.5	616825.5	290629.5	399201.125	570904.5	690624.9375	820216.5625	275230.4688	221806.3594	549507.375	369131.5	454358.5	716720.625	892034.6875	974850.875	1000470.438	1070557.625	442228.3125	495732	334365	636955.875	329077.3125	378682.4375	267966.7813	452418.1875	281302.2188	526622.625	407063.3438	1297537.25	653397.375	927199.6875	782373.9375	551852.8125	625079.5	535873.875	651448.5625	597633	714178.1875	309503.4688	478767.6563	518891.6875	375854.3125	408623.125	657019.625	430541.5	904370.9375	855612.4375	387448.7188	399726.5625	405317.5313	268949.0938	907659.75	569860.375	743817.9375	202673.8906	369065.0313	342140.4375	819524.125	870035.6875	502199.6875	546929.4375	431119.625	581346.375
met_3183	10276079	2461686.25	9261067	22299460	13592812	10099228	1589323.25	5715272	4847262.5	7667024.5	1563156.5	11553555	1151628.375	8858497	10718243	2728523.5	9563879	8840393	11403254	6027824	7920134	6211827.5	8824769	7570466.5	9354587	9079677	7912663	8106995	7615479	6153022.5	13929067	16739948	4527124.5	8874113	16857908	9657645	4135147.5	8242955	7638313	4925328.5	5150562	6339753.5	5820971.5	7529295	9418013	5830429.5	8075235.5	7530783.5	8925611	6272919.5	9445669	4647945	1979874.625	3046599.5	1541060.375	11230178	9819103	5528607.5	12685448	9053176	5756654.5	12845530	6784298.5	10585434	10955975	8287017	10185765	7849071.5	8339611.5	10604447	8141625.5	10292011	8286778	6312403	4042077	4209776.5	7805016	14139312	7210818	7303180	9714331	5488901	5751686.5	5135427	5090056	11786597	9410412	7814038	11617836	4242829.5	5773767.5	4563310.5	5844327	6997019.5	8438422	10060514	5980853.5	6781130	3485781.75	6638104	6568293.5	3012296	4472475	6997716	5270675	4946576	5478390.5	8684722	5326998	6021347.5	7935937.5	9314917	6396627	3652740.75	6625378.5	3630425.75	3659131	4781481	5977447	6933642	10423862	6923898	7409997	7032884.5	8253445.5	7787368	7424979	8952703	7152284	8169869	5098096.5	8447025	4620829	7191131	5836103	2627517.5	6259699	6212721.5	6092429	6909285.5	8636649	6142982.5	7097712	6773111	7930005.5
met_3186	4918405	2406787.25	5486985.5	19935606	11322486	5698795.5	1377262.75	3334436	2821042	5342894.5	1134269.875	7554395.5	837752.25	4103179.75	5569732	2536542.75	5179205	5462158.5	6533476	3107500.25	4034050.5	4346144.5	6316644	4177633.5	5676317.5	5063578.5	4448993	4625664	3742455.75	3311592.75	6499041.5	13848129	3900188.75	4890464.5	18938952	5135680	2927005	4892309.5	4890983	4763888	1943768.75	4882491	2982828.5	4157862.5	4867253.5	5770792.5	7669661.5	4338108.5	5150659	4379946	7831456.5	2754993.25	1740981.75	3334403.75	835865.625	5693434	6264664	3199033.25	6842490	5825950.5	2983456.5	6914870.5	7661031.5	5988361	6678705.5	6034875.5	6203384	5018357.5	5130314	6600628.5	5802575.5	6318971.5	7127709	3303918	3671176.25	4089526.75	3621136.25	6631123	4456042.5	5300872.5	5383001.5	3032805.75	5681158.5	3762434.25	2451779.5	6079644.5	5497243	5071887.5	7353651.5	2692358.5	2804971.25	4087803.75	3915698.5	4488854	5382229.5	6076774	6548828	6261493.5	1862898.75	4037732.75	4116306.75	1814955.125	4472475	5313570	3797914.5	3231068.5	4398820	4767551	3334087.75	3793200.75	7168049	5244255.5	5544319	3666959	4059970	3391723.25	3025464	3687475.25	4396998	5253813	4819645.5	4174829.5	5803307.5	3943708.25	5489465	4394155.5	4490557	4249129	5296471	4973886	2487291.25	5152804.5	3012675	5168629	3787087.5	1737731.5	4152618.25	3974442.25	2443311	5603506.5	7040897	3744202.5	4661422.5	4373200.5	5603726
met_3195	490863.2188	366416.8125	194228.4688	39302.12109	30911.42773	225357.6406	69345.35156	344770.5625	92439.80469	240857.875	35688.71484	275118.1563	32954.42969	380754.75	327479.4688	205125.7031	397786.75	421784.25	594823.8125	288923	335930.5938	151747.875	222669.5625	289006.5625	341414.8438	576401.9375	295002.5313	440593	422312.6875	213757.7656	558349.9375	41816.39453	638358.8125	288088.5938	43096.25391	500243.25	172256.2813	420639.5	453804.25	490485	485600.3438	438542.5313	266264.3438	337314.0625	380341.6875	208734.7969	264514.75	362427.625	453188	354752.9688	729730.75	283141.5625	157075.3594	160460.0781	38597.55078	711321.5625	564770.0625	142777.2813	570729.5	250872.2188	231393.4531	916349.875	358645.25	477051.625	337889.5938	579607	481969.4688	548869.75	405620.7188	528414.5	482867.9063	529730	302623.3125	305039.625	287969.0938	268092.75	474599.3125	632928.6875	369424.75	411249.7188	508960.6563	278319.5313	425596.5313	349259.2188	223036.625	278625.9688	490611.4688	410927.7188	620613.1875	291108.6875	208742.6563	375213.9688	252502.7656	395867.8438	432011.1875	540278.3125	237208.0625	420258.8125	1263166.375	529364.6875	446378.8438	326814.8438	328005.8125	190099.3125	513864.9688	176007.625	263021.375	367351.5	574130.3125	467660.2813	551382.375	347905.75	415014.2188	333606.0938	371642.75	320643.125	375832.4375	416216.2813	318778.5	408614.2813	323740.2813	417072.1563	391258.5313	350458.0625	314830.5313	823116.875	294171.3438	499369.5313	479703.3125	351819.9063	337324.5313	319923.3125	100068.4375	664741.0625	427034.9063	688744.9375	229963.1094	238295.625	254584.375	445499.5938	350375.4063	340382.1875	417613.9375	336894.625	435789.4063
met_322	363917.5	507870.9375	389554.0313	242572.0625	69978.36719	405969.125	184079.25	339893.3125	167824.8906	443110.9375	103361.3047	326918.6563	38849.00781	291357.9375	407797.1563	178020.5469	325567.8125	537777.125	437565.5313	202856.0469	255580.5938	159516.1719	335001.9688	273568.7188	359187.7188	576319.5	784764.875	438276.25	479228.8125	443341.9375	507204.25	684573.6875	751650.6875	420951.5625	417925.0625	493629.5938	322973.0938	537392.0625	379098.5938	552169.75	315562.9375	506495.1563	457822.4063	432020	529289.375	345991.125	562279.4375	375632.1563	475766.9688	401318.4375	909659.375	264156.5938	177097.0781	319103.4063	38854.89063	416282.3438	571466.8125	162232.6406	608195.75	535066.125	231132.9375	756341.5	643606.4375	379393.75	535774.6875	748057.9375	605569.6875	498602.2813	460520.9375	573859.625	530528.125	491703.25	812701.5	332619.5938	408493.7813	671115.5625	465086.5	517981.2188	420980.6875	427844.3438	454705.6875	328553.875	765124.25	548330.125	201758.9844	521456.7813	513197.1563	597864.8125	750535.1875	355572.9375	243149.0781	485844.9375	372898.2813	420755.6875	529376.125	561145.375	410929.8438	750527.125	539307.9375	486499.375	292860.2188	300347.25	687974.5	481938.4688	262264.5625	344551.75	476133.875	409245.6563	497515.1875	359777.0313	803144.3125	475658.4375	633621.5625	669795.9375	453726.7188	514804.8438	370377.6875	480674.3438	465284.7188	499838.625	563801.0625	444215.5625	626946	362299.125	442854.375	487694.75	469652.9063	642768.625	518872.5938	412133.0938	467066.1563	429496.5938	296904.4375	628670	330255.1563	680568.5	172128.5469	275078.3125	539690.8125	504129.0313	584293.0625	448579.5313	541266.6875	380757.6875	464934.5625
met_3223	1948366.5	1646146.625	746149.8125	2313879	1388101.625	1322381.375	618050.625	2281389.75	1047811.625	2534653.75	912742.9375	1946887.125	1078175.375	646636.5	120908.5156	1643610.75	53522.25391	31654.24805	67731.875	1136678	1610458.875	813273.4375	1067980.875	1066464.125	1433592.125	110971.4453	37393.17969	2916102.25	258382.9063	2388285.25	1567896.875	83707.45313	2047922.625	1965346.625	1949074.75	329482.1875	1854046	649136.75	1866206.875	1146002.625	258227.8438	4337442.5	472410.9688	1114692.625	1499583.375	881305.25	1108920.875	1339517.75	1805596.75	37491.64453	366752.75	1386491.25	19026.94141	527617.3125	375465.7813	120866.3984	1864200.625	702721.9375	60988.38281	1829118.625	1418662	44847.91406	729323.0625	2334451	59269.74219	1911286	1472335.625	93045.625	386268.2188	490536.4063	1339222.375	1539217.5	808652.875	2515428.5	54790.58594	760249.4375	2568788.5	61557.16797	2107789.75	2467923.5	171194.4219	3711294	502847.375	31917.85547	1695267	2998640	720959.125	1826295.875	1970029.75	41751.53125	2166315	1908881.25	1334093	1640439.875	980444.875	1193425.375	267394.1563	504069.8125	297304.0938	55745.53516	4395796.5	2121111.25	65619.07813	3165987	194357.1719	2712490.25	93734.39063	632902.5	1564781.875	32297.91211	569856	3304556.25	64087.26172	300921.1875	2058760.5	88837.13281	711915.1875	842889.1875	1186220.5	1508965.625	1865774	1552881.75	518417.6563	2607146	225258.625	178247.2969	3205303.5	1665051	170254.7344	3234913.25	1658801.25	67184.57031	2001894.875	432475.5625	44536.85547	1358364.75	3227983	113965.9531	1278199.375	3180986	424589.6563	979820.625	1221158.25	1990746	2249882
met_3226	585548.9375	2289169.75	596390.125	257527.9219	107822.3438	210140.2969	459451.0938	1004816.813	199805.7969	638170.1875	121544.5469	637216.375	60636.36328	325862.375	463272.4063	153372.3906	682234.4375	1759551.5	1051132.25	324449.5313	427620.5	511132.9375	698110.875	476631.0625	738953.375	1025301.125	784223.125	723701.9375	696511.625	598502.8125	1038666.625	1342108.5	2136275.25	567049.625	684579.875	1162847.5	520832.75	1261215.25	568012.625	1267517.5	1372619.5	687483.3125	593371.3125	818227.1875	1129094	874086.875	1138069.625	661253.125	778173.875	933884.4375	2835859	764491.625	912458.1875	495007.9375	38352.1875	753306.1875	1080416.25	133601.3594	1184645.25	676756.625	166966.0156	1229242.375	1545696	801903.25	513816.4688	1356768.25	770425.125	1017396.688	933333.125	1112242.875	1143166.375	1323773.75	1431022.375	519482.2188	707381.0625	641684.25	883447.9375	1342924.375	598635.6875	850481.375	765442.75	199895.2031	2537379.5	736661.1875	412750.875	511975.75	586263.375	1334691.625	1699873.875	398109.1875	235707.4375	1015865.688	587474.25	677805.8125	1396786	1439486.75	1617741.625	2546854.5	2975029.25	573729.6875	674091.4375	331609.7813	1153819.5	545301.375	403073.1875	391924.4063	630744.5	367490.4688	759143.8125	581452.5625	2298476.5	662088.875	1477619.375	2311701	899957.5	1172747.375	1016098.688	1288578.875	999009.1875	1143593.75	480894.9375	832616.875	893769.125	543406.125	479868.4375	805235.875	648299.25	2063286.25	1559979.75	454450.9375	422340.75	676943.6875	120452.3047	1438382.875	836781.875	1746277.75	161577.4219	357348.7188	503740.8125	968528.5625	1571345.5	830577.9375	937715.875	584208.0625	688404.5625
met_3229	21971.28906	11714.48535	5675.683594	38933.67969	11385.39746	25642.59766	1613273.125	102079.0156	7499.706055	15531.96777	8147.384277	10425.43652	17118.31641	8219.672852	5582.498047	11156.02734	5954.779297	18793.75586	34511.83203	11551.68262	18230.69336	93331.57031	134209.4375	31050.31641	33289.06641	13330.50195	9722.453125	18724.45117	40593.33203	32539.45313	11357.4082	1062714	21486.13477	32072.73438	34245.94531	11761.44238	27149.99414	7752.246094	10235661	3793339	7709.739746	724397.1875	7873.412598	17085.69727	27643.46094	430601.125	537069.9375	1354195.875	1721297.375	3354795.75	4259953	115126.5234	474453.25	13578.46973	3608.550293	9443.178711	67929.26563	18039.86328	15222.3623	15612.74219	25826.12305	775278.375	706094.1875	44200.44922	100722.4922	208063.7969	802447.5	45012.90625	642858.1875	782864.25	715555.375	871027.6875	3197893	79313.83594	339276.4063	3615440	28565.58398	7648.551758	1125489	1938296.875	83127.46875	312890.125	8420.957031	245994	14595.95313	48297.90234	2743432.75	29837.78906	627116.75	111836.5391	23010.89258	3241942.25	1152331	1477039.375	135514.9063	156440.4844	8444298	8491.448242	20294.01953	190375.2188	91816.84375	13493.94629	8214.884766	22923.26953	1531303.375	11108.45508	2752633.25	6413.696777	14172.1084	8214.827148	245530.7031	49167.63672	725931.375	17271.64258	33193.38281	299740.9063	1047035.688	1270631.25	67707.5625	73010.82031	34552.84766	37974.79297	575632.8125	64771.57422	17544514	12530.08203	59279.38281	790693.0625	114398.0078	112074.0703	38336.80859	13367.58301	29574.14844	1776629.875	2791704.5	23831.4082	231328.1406	59107.92578	35775.58984	106100.4609	4830464.5	1951503.875	2354411.25	458005.8125	568011.875
met_323	386367.75	443559.9375	375201.9688	219940.5313	64661.36719	358067.5	189688.2188	305002.625	164007.7188	453334.1875	100055.2344	306964.375	52057.86719	292435.2813	400632.2813	190949.2188	368642.6563	475920.75	427196.125	223970.2188	223372.4531	183456.8594	292283.9375	265167.6563	381117.3125	530439.5625	672341.3125	418394.4375	446507.625	387400.25	431625.9688	702704.375	699095.3125	372074	421102.3125	484024.9063	313888.8125	440145.2188	341160.25	581240.5	298789.75	479647.8125	418298.4375	369098.125	526513.625	326072.25	541560.6875	354804.625	466871.0313	403031.3438	1004447.563	269618.8125	146964.2031	287564.7813	30342.20898	462498.75	507582.4063	189466.0781	628694	470259.0313	235545.8594	687807.375	663207.375	437218.6563	449908.5	627862.875	659848.125	559469.75	430330.9063	576699.625	551276.0625	489722.9375	698073.5625	299013.1875	406879.25	602493.5625	404357.5625	523875.5938	428081.375	369603.9375	458825.1563	285704.5313	796253.6875	540638.875	209489.3594	416851.9375	531364.5	603227.5	659273.75	320692.75	246759.125	518332.7188	372052.5625	424258.625	469962.6563	516543.1563	434090.2188	687651.1875	520739.625	468924.25	349629.4688	319768.2813	650812.4375	441845.375	268200.7813	313469.9063	466314.0625	385576	518937.7813	322803.0625	786674.625	396549.6563	572417.875	635693.4375	399226.5313	428625.8125	327423.375	479389.5	510733.9688	474657.2813	517440.3438	434373.2188	564698.9375	346727.9375	449245.9063	431476.6563	433183.4688	595344.4375	511212.5313	403501.0625	447844.1875	414231.4688	301493.3125	654294.1875	311867.875	675423.375	203770.0625	220651.25	525431.9375	421988.1875	624272.5	423607.7188	559430.5625	389076.0625	420675.9063
met_3241	1463470.625	3838186.75	1007487.313	822597.25	291495.0625	1061207.875	566246.9375	1237856.25	355369.1563	2236386.5	229758.3125	1184302.5	119931.7266	1659211.625	1991432	315019.3125	1640036.25	3608965.75	2070750.875	772723.0625	1020423.625	1086646.25	1643521	1257427.5	1684691.125	2497366.75	2443860	1863590.375	1997352.375	1323761.5	2303996.75	5818909.5	3012154.25	1874021.25	1411279.75	2547360.5	713829.9375	1177918.75	1449927.125	2880386.5	1560779.5	2213987	1419224.875	1740122.125	2099661.25	1964626	2487113.25	1722220.375	1953930.75	2095447.75	4333561.5	1041025.625	1077425.125	1870725.125	100024.4766	2216553	2373402	381878	3290016	2655465.25	808985.5625	3021172.25	3545462	1453898.25	1845289.625	3089361.5	2079639.875	2991971.75	2393653.75	2697781.25	2397893.5	3036264.75	3255780.5	1493006.25	2414473	2309079.75	1217903	3049427.25	1291272.75	2940166.75	2781247.25	536727.25	3172047	1573738.25	517042.5313	890269.8125	1699709	1726057.375	3256639.5	1079232.125	502439.1875	2151312.75	1453891.75	1909908.375	2277875	2873522.5	2676041.25	3304086.5	2426473	2447611.75	817345.5	560697	3155995.75	1985345	1064442.125	1415182.75	2980665.25	1554300.125	1302734.25	1417566.875	4531334.5	1280637.125	3126109.75	2489209.25	1329785.625	2127593.5	1594123.75	1932149	1981145.5	2317817.25	1118087.625	1635971.25	3207396	1429639	1527579.625	1575921.875	1709002.625	1665050.875	3531568	1731970	1702226.75	2118026.25	352400.5625	2331327.25	1600064	933280.625	501216.4375	1228154.5	1968358.5	2642683.5	3078817.5	1648714.25	2039700	1763834.75	2021579.5
met_3242	514328.5938	786398.4375	249776.5313	151192.7656	87641.49219	217442.3125	107985.9609	339633.2813	82796.9375	351259.0313	33516.51172	226621.0625	22981.42773	242089.0938	470514.4688	37867.50781	246828.6563	692323.3125	598676.6875	259855.7969	302010.4063	195517.5313	353844.7188	241553.5156	356720.0938	945176.25	429748.5	677775.8125	758066.5	191006.875	415178.3438	542594.6875	629389.5	345326.875	266815.5313	442255.1563	146677.1094	469308.125	369008.5938	771525.625	626307	536460.3125	376564.7813	306466.8125	407696.2813	408988.8438	564125.125	464549.6875	564502.375	301417.3125	855336.125	275602.7813	304809.75	128983.3359	30482.67578	570350.125	382702.0625	105735.2656	579511.5625	348054.625	140522.0938	477349.9063	487625.625	454314.0938	260650.9844	688509.3125	421571.1563	921384.0625	332285.6563	442680.625	511143.1875	664527.6875	539101.875	505694.6563	813815.3125	316002	390009.0313	425895.8438	216169.6875	777958.4375	554645.9375	263946.5938	557882	321002.8438	426036.875	184346.4063	295398.9688	617794.875	867361.6875	369179.1875	269726.5625	245092.25	299868.125	425803.3438	503722.2188	534316.75	272443.3438	548196.75	1558802	774540.125	193347.9844	114111.7969	568762.5	323940.2813	189733.9063	246456.9375	420541.5625	231827.9844	219047.9688	197760.6719	848408.3125	384843.5625	601835	443904.0313	414630.125	646362.5	373739.375	460646.875	388520.6875	518613.9063	461529.7188	717264.1875	587121.9375	613654.8125	254007.3594	489260.7813	408660.4375	271069.9375	678827.25	380260.9063	299131.1563	383858.8438	62354.67969	427209.125	478043.4063	171370.2031	114167.0703	224233.3594	260630.2813	510832.6563	466401.8438	321134.4688	347487.9063	444106.1875	551325.1875
met_325	681370.6875	1686434.875	889822.3125	387523.1563	124966.9063	823450.6875	163089.8594	471316.25	203553.3594	761196	141960.4531	943912.8125	72992	514734.2813	696876.625	244378.0313	543960.6875	965611.25	665623.4375	344775.5313	533001.1875	402810.0625	588538.9375	553610.125	690099.5	956677.8125	1259641.75	923482.875	754847.3125	629820.5625	932057.25	1529306.25	1835236.5	877821.8125	488493.25	853603.5625	496574.0938	932660.875	561494.125	1459605.375	534945.375	1040761.75	803551.8125	675017.0625	945935.625	908105.625	1047001.688	739435.625	934285.3125	687283.6875	1581535.375	329725.2188	229295.75	622206.6875	44030.88281	622190.8125	874430.0625	232913.4219	1122216.75	846567.3125	333988.0625	1004828.813	1552832.25	674852.75	654061.75	1331626.375	1030106.688	886425.3125	701991.625	916753.25	865069.0625	1161129.125	1314408.875	680187.25	734958.5625	1362343	932643.75	1146404.875	792827.1875	904030.875	822183.5625	366833.6875	1131080.75	707132.6875	284724.5313	702528.375	819266.8125	1109517.625	1612221.5	627769.4375	359527.5625	847826.25	640426.75	977072.3125	978488.6875	1266266.125	1094209.125	1189916.375	946850	685442	388083.4688	592995.4375	794033.6875	783241.75	381234.0938	721541.625	882828.5	607050.625	1171200.25	444522.5313	1685443.875	507131.0625	994741.375	1181120.375	600871.5625	710592.6875	763792	787527.25	631245.25	827988.6875	862488.25	787647.8125	1385876.5	791273.4375	1000212.813	532103.8125	1046876.688	751207.4375	824168.5	742028.6875	654695.3125	926069.0625	470468.9063	876631.9375	467783.75	1267796.5	450468.5938	342512.875	972252.0625	978099.625	1461706.375	698396.8125	824170.125	630660.9375	795708.75
met_3250	2452788.25	3100631	1643358.875	2017935.875	802876.3125	2342778.75	789579.125	1543652.25	740123.75	1937067.875	675698.125	1651390.375	305012.8125	2075940.5	1931020.75	626288.375	2182668	4177712.25	2614730	1439121.625	1857591.25	1402246.75	1880551.25	1593633.875	2189571.25	2763979.75	3234649.5	2758245.25	2256842.75	2127637.5	2519013.5	8802428	2595632.75	2512823.25	3092378.75	3021557.75	1440029.625	2016668.75	2224524.5	3117168.25	2059024.625	3480064.75	2023840.875	2404473	2821090.25	2844229.5	3551886.25	2280579.25	2570606.5	2152187.25	4043400.75	1196384.5	963415.0625	1896073.875	266415.6563	3298471.5	2650118.5	962583.3125	4462747	2415861	1427691.625	4313894	3557125.75	2483070.5	2228907.75	4833604	3949240.75	3356301.5	2701160.75	3511471.5	2933674.25	3493708.75	3741541.5	2137476.75	3238779.25	2992679	1751580.625	2769986.75	1944255.5	3791428	2904967.25	1406012.75	2540788	1665615.75	1148540.125	1446435.625	3047762	2204750.25	3451333.5	1848236.25	1415114.75	2115727.5	2080778.25	2595058	2218825.75	2722423.75	2812133.5	3200596.5	4602980.5	2711215.75	1175933.625	1203256.25	2295659.5	1969800.625	1410747.5	1924774.875	3474320.25	2290018	2061566.75	1831504.375	4289668.5	2237071.5	3505661	3218534.5	1926403.875	2703047.75	2136259.5	2529312.75	2284313.25	2701599.75	2610409.5	2504500.75	4879420	2371820.5	3019457.5	3549622.25	2455506.5	2676714	3729919	2566272.25	4018518	2618879.75	1264262.75	2854152.5	2059417	2362108.25	1134748.125	2042501.25	6002904	4432030	3621131.5	2872142.5	3431255.25	2524334.5	2932135.75
